date,Period,"All items, seasonally adjusted","Goods, seasonally adjusted","Services, seasonally adjusted","All items, less fresh food, seasonally adjusted","All items, less fresh food and energy, seasonally adjusted",All items,Food,Cereals,Fish & seafood,Meats,Dairy products & eggs,Vegetables & seaweeds,Fruits,"Oils, fats & seasonings",Cakes & candies,Cooked food,Beverages,Alcoholic beverages,Meals outside the home,Housing,Rent,Repairs & maintenance,"Fuel, light & water charges",Electricity,Gas,Other fuel & light,Water & sewerage charges,Furniture & household utensils,Household durable goods,Interior furnishings,Bedding,Domestic utensils,Domestic non-durable goods,Domestic services,Clothes & footwear,Clothes,Japanese clothing,Clothing,"Shirts, sweaters & underwear",Shirts & sweaters,Underwear,Footwear,Other clothing,Services related to clothing,Medical care,Medicines & health fortification,Medical supplies & appliances,Medical services,Transportation & communication,Public transportation,Private transportation,Communication,Education,School fees,School textbooks & reference books for study,Tutorial fees,Culture & recreation,Recreational durable goods,Recreational goods,Books & other reading materials,Recreational services,Miscellaneous,Personal care services,Toilet articles,Personal effects,Tobacco,Other miscellaneous,Fresh food,Fresh fish & seafood (reentry),Fresh vegetables (reentry),Fresh fruits (reentry),"All items, less fresh food","Food, less fresh food","All items, less imputed rent","Housing, less imputed rent","Rent, less imputed rent","All items, less imputed rent & fresh food",Energy,"All items, less fresh food and energy","All items, less food (less alcoholic beverages) and energy",Expenses for education,Expenses for culture & recreation,Expenses for information & communication,Goods,"Goods, less fresh food","Agricultural, aquatic & livestock products","Fresh food, raw meats & cut flowers","Other agricultural, aquatic & livestock products",Rice,Industrial products,Food products,Textiles,Petroleum products,Other industrial products,"Electricity, manufactured & piped gas & water charges",Publications,Services,"Services, less imputed rent",Public services,General services,"House rent, private","House rent, private (wooden)","House rent, private (non-wooden)",Imputed rent,Imputed rent (wooden),Imputed rent (non-wooden),Other services,Durable goods,Semi-durable goods,Non-durable goods,Public utilities charges,FT core
2019-09-01,One year,0.200200200200189,0.201207243460753,0.299401197604788,0.300601202404807,0.604229607250764,0.200200200200189,0.40404040404041,1.00704934541793,1.2807881773399,0.40567951318459,2.13414634146341,-4.59662288930581,4.73506200676438,-0.495540138751239,3.12825860271116,0.910931174089075,0.298507462686564,-1.50753768844221,1.0351966873706,0.302724520686187,0,1.58061116965227,0.198019801980201,0.393313667649942,0.402414486921521,-2.49554367201426,0.202839756592295,2.74261603375528,5.97826086956522,4.17558886509635,1.77267987486964,-0.412371134020624,1.98329853862214,1.03412616339193,0,-0.596421471172957,0.514933058702369,-0.595829195630594,0.0981354268891014,0,0.408580183861074,1.03092783505155,0.101112234580378,1.67714884696016,-0.300601202404807,-0.702811244979908,-0.403225806451619,0,-1.58415841584158,0.205549845837619,-1.37659783677483,-2.94985250737463,0.725952813067148,0.596252129471881,0.101626016260157,1.02774922918808,1.00806451612903,-2.33502538071066,1.66320166320166,3.13479623824451,0.691699604743086,0.98135426889107,0.410256410256416,-0.707785642062692,1.88284518828453,7.74410774410775,0.705467372134036,-2.22652468538238,0.28625954198473,-7.2007200720072,5.00000000000001,0.401203610832489,1.01936799184506,0.300300300300297,0.823045267489709,0,0.401203610832489,-1.91204588910134,0.604229607250764,0.401203610832489,0.838769804287051,0.90725806451612,-1.99401794616152,0.100401606425711,0.403225806451604,-1.08803165182987,-1.18460019743337,0.402010050251262,0.402010050251262,0.40363269424824,1.1144883485309,0.399600399600405,-4.76626947754353,0.823892893923802,0.197628458498027,2.91970802919708,0.299401197604788,0.298804780876491,0.682261208577001,0.201207243460753,0,0,0,0,0,0,0,1.13168724279835,0,0,0.687622789783893,0.363607191727096
2019-08-01,One year,0.200400801603209,0.302419354838707,0.199203187250985,0.501504513540622,0.604229607250764,0.200400801603209,0,1.01010101010101,-0.49800796812749,1.22324159021407,1.93482688391038,-6.42023346303501,2.04081632653062,-0.198412698412701,3.03347280334729,0.607902735562304,0.400000000000006,-1.10775427995971,0.827300930713544,0.201612903225809,-0.0999999999999943,1.36986301369863,1.29353233830845,1.78217821782178,1.82002022244691,-1.34770889487871,0.202839756592295,2.31822971548998,5.41125541125541,2.45989304812834,1.88284518828453,-1.23076923076923,2.09424083769634,1.03412616339193,0.628272251308895,0.314465408805028,1.1340206185567,0.314795383001046,0.635593220338977,0.752688172043014,0.30737704918034,1.13753877973112,0,1.67890870933894,-0.100300902708133,-0.602409638554211,-0.302419354838707,0,-1.28205128205129,0.30090270812437,-0.886699507389168,-2.8403525954946,0.635208711433759,0.596252129471881,0.101626016260157,0.82219938335046,1.18811881188119,0.950369588173169,1.35416666666666,3.13479623824451,0.573065902578791,0.98135426889107,0.512295081967213,-0.608519269776871,2.19895287958115,7.74410774410775,0.616740088105729,-4.93096646942801,-2.909796314258,-9.71428571428572,1.93756727664155,0.501504513540622,1.12359550561797,0.300601202404807,0.823045267489709,0,0.501504513540622,-0.28901734104046,0.503018108651911,0.400801603206418,0.74557315936626,0.986193293885602,-2.38568588469184,0.303643724696353,0.812182741116748,-2.40240240240241,-2.7,-0.301204819277106,-0.301204819277106,0.60975609756097,1.11788617886178,0.523012552301255,-3.0527289546716,1.03199174406605,1.59045725646124,2.91970802919708,0.198412698412701,0.296442687747033,0.581959262851609,0.0999999999999943,0,0,0,-0.0999999999999943,0,0,-0.0986193293885686,1.44329896907217,0.207468879668038,0.201005025125631,0.980392156862745,0.398441115953504
2019-07-01,One year,0.503018108651911,0.709219858156031,0.299401197604788,0.603621730382288,0.60544904137236,0.604838709677414,0.924024640657075,1.21212121212122,1.52594099694812,1.32788559754852,2.13849287169042,-1.88087774294671,2.72628135223555,0.198412698412701,2.8125,0.813835198372327,0.500500500500501,-0.903614457831317,0.931677018633546,0.201612903225809,-0.0999999999999943,1.36842105263158,1.99401794616152,2.78330019880717,3.04259634888438,-1.07719928186715,0.202839756592295,1.67890870933894,3.75536480686695,2.65957446808511,0.834202294056306,-0.717948717948721,1.78010471204189,1.03412616339193,0.413223140495874,0.103626943005175,1.02564102564103,0,0.205761316872431,0.103199174406599,0.510725229826353,1.23966942148761,0.304568527918779,1.68067226890756,0.6060606060606,-0.402414486921535,0.303643724696353,1.21457489878543,-1.18577075098814,0.101522842639588,-0.885826771653535,-2.93542074363992,0.635208711433759,0.596252129471881,0.101626016260157,0.924974306269276,1.11675126903553,0.941422594142265,0.73145245559039,2.71682340647857,0.896414342629474,0.883218842001954,0.307692307692305,-0.708502024291501,1.67890870933894,7.74410774410775,0.705467372134036,-0.736067297581481,0.201207243460753,-3.28738069989395,2.73522975929978,0.603621730382288,1.12359550561797,0.60544904137236,0.719424460431658,0,0.704934541792551,0.579150579150587,0.504540867810293,0.301507537688439,0.652376514445483,1.01317122593718,-2.38568588469184,0.813835198372327,0.91277890466532,0,0.1043841336117,-0.200400801603209,-0.200400801603209,0.608519269776885,1.21951219512194,0.41279669762641,-2.67774699907663,0.617283950617278,2.39282153539382,2.60960334029228,0.299401197604788,0.499001996007984,0.77972709551658,0.100704934541801,0,-0.0999999999999943,0,-0.0999999999999943,0,0,0.100401606425711,1.02669404517454,0.20597322348095,0.810536980749744,1.37795275590552,0.466353946983791
2019-06-01,One year,0.705645161290325,1.01626016260163,0.299401197604788,0.603621730382288,0.60544904137236,0.604838709677414,1.44628099173554,1.31712259371834,1.94672131147542,1.43589743589744,2.03665987780041,0.865800865800863,7.76053215077605,0.298210735586492,2.62605042016807,1.12130479102957,0.299401197604788,-0.802407221664992,0.932642487046638,0.100806451612898,-0.0999999999999943,1.05263157894737,2.18905472636816,2.4703557312253,3.96341463414633,0.27075812274368,0.304568527918779,1.77824267782427,5.12820512820514,1.47835269271382,1.25130344108445,-1.12474437627811,0.624349635796055,1.03412616339193,0,-0.601202404809614,0.205128205128208,-0.600600600600609,-0.0996015936255065,-0.0987166831194416,0,1.02986611740474,0.402819738167176,1.68243953732914,0.505050505050505,-0.80402010050251,0.607902735562304,1.21457489878543,-1.28968253968254,0.103305785123976,-0.295857988165692,-4.60333006856022,0.635208711433759,0.510638297872336,0.101626016260157,0.924974306269276,1.52129817444219,1.03626943005181,1.15062761506277,2.71682340647857,1.39303482587065,0.98135426889107,0.307692307692305,-0.707785642062692,1.46290491118076,7.74410774410775,0.705467372134036,2.82301845819762,1.22199592668025,1.00896860986546,8.13823857302118,0.603015075376879,1.22824974411464,0.808080808080805,0.513874614594039,0,0.704225352112665,1.15606936416185,0.504540867810293,0.30120481927712,0.652376514445483,1.31979695431472,-2.38568588469184,1.0183299389002,0.910931174089075,2.01271186440677,2.3454157782516,-0.200000000000003,-0.200000000000003,0.506072874493927,1.22199592668025,0.201207243460753,-1.2962962962963,0.205549845837619,2.58449304174951,2.60960334029228,0.299700299700311,0.4995004995005,0.782013685239489,0.201409869083588,0,0,-0.0999000999000942,0,0,0,0.200803212851408,0.102564102564097,0.101522842639588,1.32248219735503,1.4792899408284,0.434845165373701
2019-05-01,One year,0.705645161290325,1.22199592668025,0.299401197604788,0.805639476334338,0.504540867810293,0.704934541792551,0.823045267489709,1.1144883485309,1.63265306122448,0.920245398773012,1.93089430894308,0.214132762312622,-1.16156282998945,-0.0993048659384394,1.67714884696016,0.915564598168877,0.199600798403196,-0.999000999000999,1.03734439834025,0.100806451612898,-0.0999999999999943,0.842105263157892,3.20320320320319,3.57142857142858,4.68909276248727,5.07996237064911,0.304568527918779,2.61780104712042,7.82422293676313,1.15183246073298,0.624349635796055,-1.02249488752556,0.939457202505225,1.03412616339193,-0.100200400801598,-0.399201596806393,0.308008213552358,-0.498504486540379,-0.197628458498027,-0.389863547758276,0.102040816326525,0.820512820512818,0.100200400801612,1.68598524762908,0.6066734074823,-0.704934541792551,0.914634146341455,1.21457489878543,-0.396825396825388,0.20597322348095,1.19641076769691,-4.13064361191162,0.54397098821397,0.425170068027211,0.101626016260157,0.924974306269276,1.31712259371834,1.34158926728586,1.34854771784232,2.5078369905956,0.99601593625498,0.980392156862745,0.307692307692305,-0.704934541792551,1.78010471204189,7.74410774410775,0.705467372134036,0,0.808897876643071,0,-1.37566137566137,0.703517587939701,0.920245398773012,0.908173562058533,0.513874614594039,0,0.905432595573432,3.72184133202744,0.503524672708963,0.300601202404807,0.55865921787709,1.21580547112462,-1.85909980430529,1.11902339776196,1.21580547112462,0.41753653444677,0.419287211740033,0,0,0.810536980749744,0.915564598168877,0.0999999999999943,3.05927342256214,0.411099691675237,3.49301397205589,2.50521920668059,0.399201596806379,0.498504486540379,0.683593749999989,0.201005025125631,0,-0.0999999999999943,-0.0999000999000942,-0.0999999999999943,0,0,0.199800199800203,0.61538461538461,-0.101112234580393,1.42421159715158,1.67652859960551,0.50650250454831
2019-04-01,One year,0.908173562058533,1.22324159021407,0.4995004995005,0.90725806451612,0.60544904137236,0.908173562058533,0.720164609053501,0.808897876643071,1.63265306122448,1.02249488752556,1.42421159715158,-0.104931794333677,-0.447928331466956,0.0995024875621834,0.83333333333333,1.01729399796541,0,-1.29740518962076,1.03842159916926,0.100806451612898,-0.0999999999999943,0.842992623814539,4.34343434343434,5.84677419354838,5.53278688524591,3.02743614001892,0.406917599186171,1.56739811912226,6.22986036519872,0,0.624349635796055,-1.4300306435138,-0.414078674948231,1.03412616339193,0.100200400801612,-0.49800796812749,0.821355236139627,-0.597014925373129,0.296735905044522,0.293255131964807,0.10172939979655,0.717948717948721,0.503018108651911,1.68598524762908,0.810536980749744,-0.202224469160771,1.12244897959183,1.21457489878543,-0.199004975124381,0,1.10220440881764,-2.97790585975024,0.54397098821397,0.425170068027211,0.101626016260157,0.925925925925917,1.92697768762678,1.34297520661157,1.03950103950104,2.19435736677115,2.29312063808574,1.07948969578017,0.205128205128208,-0.202224469160771,1.77824267782427,7.74410774410775,0.705467372134036,-0.212314225053082,0.403225806451604,-0.63829787234042,-0.788288288288292,0.906344410876139,0.920245398773012,1.01010101010101,0.411099691675237,0,1.10887096774193,4.56802383316782,0.604838709677414,0.501504513540622,0.465549348230912,1.82555780933064,-1.85909980430529,1.22324159021407,1.42276422764227,0.313807531380765,0.314795383001046,-0.100300902708133,-0.100300902708133,0.709939148073025,0.813008130081298,0.199800199800203,2.32783705140641,0.513874614594039,5.25252525252526,2.08768267223382,0.499001996007984,0.697906281156533,0.683593749999989,0.402414486921521,0,-0.0999999999999943,-0.0999000999000942,-0.0999999999999943,0,0,0.700000000000003,1.02564102564103,-0.101010101010095,1.53061224489796,2.17821782178218,0.550971101596658
2019-03-01,One year,0.402414486921521,0.608519269776885,0.299401197604788,0.805639476334338,0.403225806451604,0.504032258064516,-0.407331975560087,0.607902735562304,1.11561866125762,0.815494393476057,2.29885057471265,-8.97560975609756,2.87234042553192,-0.298210735586478,0.51975051975052,0.203045685279191,0.199600798403196,-1.09780439121757,1.03950103950104,0,-0.0999999999999943,0.316455696202529,5.17766497461928,7.20812182741116,6.28865979381443,2.45283018867924,0.407331975560073,1.47058823529411,5.41711809317443,-1.74358974358975,0.845665961945044,-0.819672131147538,0.1043841336117,0.20682523267839,0.102249488752565,-0.399600399600391,0.102459016393451,-0.399201596806393,0.210526315789477,0.320855614973259,0,0.617283950617278,0.402819738167176,1.7989417989418,1.2207527975585,0.101317122593713,1.02040816326531,1.93679918450561,-0.29791459781529,0.102145045965265,0.902708124373111,-2.96650717703349,0.546946216955328,0.427715996578272,0,0.930713547052732,0.914634146341455,-0.101626016260171,0.723140495867772,2.09205020920502,0.903614457831331,0.98135426889107,0.205128205128208,-0.202020202020205,0.734522560335785,8.5972850678733,0.704845814977971,-5.94059405940594,-0.298804780876505,-14.218009478673,2.65957446808511,0.80726538849648,0.819672131147553,0.60544904137236,0.102880658436208,-0.0999999999999943,0.909090909090915,5.18962075848304,0.505050505050505,0.301507537688439,0.561272217025252,0.81135902636918,-1.85909980430529,0.711382113821127,1.32382892057026,-3.01204819277108,-3.31325301204819,0,0,0.610997963340116,0.610997963340116,0.102040816326525,1.55038759689922,0.513874614594039,6.40243902439024,1.98329853862214,0.400000000000006,0.599999999999994,0.977517106549365,0.201612903225809,0,-0.200000000000003,-0.0999000999000942,-0.0999999999999943,0,0,0,0.613496932515346,0,0.91277890466532,2.67857142857143,0.411193203936954
2019-02-01,One year,0.200803212851408,-0.201612903225809,0.399201596806379,0.704934541792551,0.403225806451604,0.201005025125631,-1.50602409638554,0.607902735562304,1.52594099694812,0.509164969450102,2.30607966457022,-14.9425287356322,-1.00502512562814,-0.395256916996053,-0.310880829015541,0.509164969450102,0,-1.29482071713149,0.936524453694075,0,-0.0999999999999943,0.421940928270048,5.19348268839103,7.6608784473953,6.19834710743802,1.60528800755429,0.407331975560073,0.832466181061406,3.48468848996832,-1.13636363636363,0.943396226415085,-0.818833162743088,-0.518672199170124,0.20682523267839,0,-0.828157349896477,-0.511247443762781,-0.829015544041448,0.627615062761515,0.634920634920629,0.304878048780485,0.205549845837619,-0.104275286757047,1.9108280254777,1.11902339776196,-0.40404040404041,1.12589559877174,1.93679918450561,-0.596421471172957,0.20682523267839,0.200200200200189,-2.87081339712919,0.455788514129444,0.427715996578272,0,0.61983471074381,1.42276422764227,-0.601805416248755,0,1.88284518828453,1.80541624874624,0.883218842001954,0.102564102564097,-0.303336703741164,0.209643605870009,8.5972850678733,0.704845814977971,-10.9489051094891,0.599999999999994,-22.1311475409836,-1.40140140140141,0.706357214934413,0.614754098360665,0.301810865191144,0.205761316872431,-0.0999999999999943,0.910010111223449,4.39121756487025,0.40404040404041,0.301507537688439,0.467726847521048,1.21951219512194,-1.76297747306562,-0.100908173562053,1.01936799184506,-6.22605363984674,-6.86367969494757,0.100401606425711,0.100401606425711,0.305498981670058,0.509164969450102,-0.103734439834034,-0.289296046287365,0.204918032786888,6.53061224489797,1.88087774294671,0.400000000000006,0.599999999999994,0.979431929480901,0.302419354838707,-0.0999000999000942,-0.0999999999999943,-0.0999000999000942,-0.0999999999999943,-0.0999999999999943,0,0.401606425702817,0.406504065040642,-0.206611570247937,-0.200601805416252,2.78606965174129,0.347358125638321
2019-01-01,One year,0.100401606425711,-0.201612903225809,0.5,0.705645161290325,0.40363269424824,0.201005025125631,-1.4985014985015,0.709939148073025,1.50753768844221,0.30425963488845,2.83018867924527,-14.3717728055077,-2.76406712734452,-0.691699604743086,-0.20682523267839,0.101626016260157,-0.199004975124381,-1.09343936381709,1.04166666666667,0,-0.0999999999999943,0.316455696202529,5.11247443762781,7.17213114754099,5.58428128231643,6.26836434867777,0.407331975560073,0,0.312825860271113,-1.7364657814096,0,-0.204918032786874,0,0,0.208768267223385,-0.316122233930465,-0.715746421267897,-0.316455696202529,0.931677018633546,1.14822546972861,0.508646998982706,-0.308641975308639,0.518672199170124,1.80851063829788,1.22199592668025,-0.101317122593727,1.3347022587269,1.93679918450561,-0.199401794616154,0.309597523219811,0.804828973843056,-2.77511961722489,0.455788514129444,0.427715996578272,0,0.620475698035154,1.53688524590164,-1.61127895266868,-0.826446280991733,1.88284518828453,2.54582484725051,0.883218842001954,0,-0.101112234580393,0,8.5972850678733,0.704845814977971,-11.0619469026549,0.48828125,-21.1811023622047,-3.24165029469548,0.808897876643071,0.614124872057312,0.201005025125631,0.102880658436208,-0.0999999999999943,0.911854103343456,4.93454179254784,0.404448938321528,0.302114803625375,0.467726847521048,1.33060388945752,-1.85909980430529,-0.201409869083588,1.02040816326531,-6.38497652582159,-6.99626865671642,0.504032258064516,0.504032258064516,0.305810397553528,0.509164969450102,-0.208116545265337,1.66830225711481,0,6.03271983640082,1.77453027139875,0.501002004008016,0.802407221664992,0.880626223091968,0.40404040404041,-0.0999000999000942,-0.0999999999999943,-0.0999000999000942,-0.0999999999999943,-0.0999999999999943,-0.0998003992016053,0.6060606060606,-0.405268490374879,-0.310559006211177,-0.100100100100109,2.58706467661691,0.326971675912058
2025-10-01,Six months,2.16600214666283,2.34891322418387,2.35286070927809,1.99541568377017,2.94101976663648,2.34543224275576,6.72222944849115,7.78575403553765,3.23180467338735,5.60878665644593,8.68815522674167,11.2097343207886,0.159553225531583,7.67973030984066,11.1772287547159,5.4423178396243,12.6303585159554,1.77616422014115,3.66621867554269,0.771453264920274,0.397613922009699,2.96524303533594,-7.32467603473567,-9.38115848473903,-8.62421477238434,-5.69681579738716,-0.945621167538924,2.64451400853642,0.643602522539943,1.67641673239483,1.64155944434958,1.79808413569282,6.99833599999999,1.32637111105758,2.16209966470111,3.05875318877553,2.0921925193041,3.2372013964211,2.34120842613823,3.44958888328077,-0.529800392601076,0,1.11213232153775,2.72559915941606,0.576644648376612,1.09388429752064,0.722019316613909,0.202326706000577,2.6195364533703,2.86929489208694,-0.355871603935842,13.0366199734332,-0.208877227577919,-0.450957711886402,0,0.177383557165123,2.25589433633022,-4.04369577793124,0,2.26375067933511,3.77973743775466,0.757573050410776,1.69408751424036,3.31846734433585,3.2490408556294,0.698687832023026,-2.52294540405276,6.6031705767265,2.94900771840521,12.8691004993577,-0.936762987943296,2.17582026228551,6.74433918790127,2.66063769915972,1.78090890800264,0.397219072814314,2.49544773783359,-9.78025224147023,3.30860081651374,1.91017652416543,0.206291848230422,2.09784499054821,9.37438699224791,2.51351739218153,2.18572778827979,7.76116043849979,6.35800210754676,16.7209607895771,16.7209607895771,3.06104790898896,6.80025494386178,2.3667820069204,-9.3774803904056,2.12948774975872,-8.67686286386562,2.09418402777779,2.15363377701758,3.11265485010663,0.996506053144364,2.53031363056466,0.397613922009699,0.398009556972312,0.596716726706514,0.397613922009699,0.398009556972312,0.594941672385052,4.53815585960737,1.61504790518152,2.86723825686097,2.6164062556711,-2.06858537526666,1.94255821900818
2025-09-01,Six months,1.62378942320967,2.3568214842177,1.17186500039346,2.18971610765446,2.57579150359779,1.62672432859847,4.55968115423409,5.18667161552184,-0.606518692248803,6.29903832709524,10.9921205770745,-1.38619809894197,-17.1573021621428,4.06738435205618,15.0925102044123,6.33707307734828,8.39980355298142,8.45899087329445,3.86607796843055,1.16165531223449,0.398009556972312,3.99627829592715,-3.29124158578213,-2.79951095499621,-2.89223277374294,-3.7283744637701,-4.13488707252557,3.02249999999997,0.166458564621919,0,0.181735537258287,2.45590526210555,8.37429751418888,2.87479370378989,4.40718989672506,1.6164982830956,2.85836013279046,1.61360012755103,11.2779664683613,17.4989802459064,0,1.65972269653711,0.555811806144524,3.44802396084447,0.384245563492636,1.27910989014635,0.721368266439626,-0.403225395868545,1.81722683770613,0.568449826314432,-1.06951102933251,11.972744223878,-11.2877284088427,-18.2991038010045,2.23041468356331,4.58026478155851,2.11075977707511,-3.33001503675651,3.0341876653897,3.15770098644073,2.25785330553243,0.379146579430678,2.46086397060448,2.75036287923855,3.94642716639875,0.698687832023026,-3.48135633551457,-8.46936957006016,-3.90645687930169,-5.59946018531553,-18.618251046735,2.18971610765446,6.97469387755101,1.77616422014115,2.69408685535488,0.79680959965851,2.515625,-4.70140198834291,2.9518710837392,1.53254472350095,-9.20793111034772,1.76831233882166,8.83564645726809,2.36079561622737,3.24349476361903,-1.32790854267559,-3.37140386374875,13.6467351422012,13.6467351422012,3.96001537870048,7.20344120984269,4.25681613868425,-6.47836064398152,2.69408685535488,-4.19900231479852,3.16881829103182,0.976080111573663,1.35460479147158,-3.10962442958401,2.34596129163869,0.597905992425907,0.198905967771923,0.797604019702502,0.398009556972312,0.198905967771923,0.995514023484079,3.97181058678957,1.4558498252109,3.61634614149358,2.30066427442437,-3.19378084825526,1.86438789965822
2025-08-01,Six months,1.99180261342422,2.70258096482141,1.76380725758478,2.93293348821535,3.3300227253598,2.3603363786834,3.24917975093519,11.2612048986208,-0.764815548802877,5.94857312806354,12.7159393395083,-14.9553068822688,-21.3414506539834,4.60102386922638,14.5686530659153,7.89288341127263,6.20400253388804,7.28398282972815,4.95939757311612,1.16165531223449,0.398009556972312,4.67773731163754,0,1.77616422014115,0.689059116392587,-4.61180024436663,-3.9451227635573,5.60402515088001,8.60943725135006,-1.66941975718935,1.28145146251799,1.96234079980615,7.53840169470354,2.49151927437641,1.10598237456749,-0.546696014705106,2.47491830379796,-0.546198341544724,0.932395889670112,1.72328087669857,-0.53026861931238,2.99048949989846,3.02726531331965,4.70524607896161,0.771453264920274,2.78150850096148,1.08596488941601,-0.403225395868545,2.635467405778,6.82401693617405,-1.24831589760657,12.8355228043594,-11.2877284088427,-18.2991038010045,2.23041468356331,4.39911261547468,8.4686399899041,-3.67277908955276,6.72237835230451,2.62570888468807,12.2524491962564,1.52233777318571,3.22713070247305,1.17530822753906,3.07937541976415,0.698687832023026,0.391006469726518,-19,-4.39506172839507,-24.7113962415786,-22.7767536738762,3.49399082107578,8.05055401662049,2.67964907501523,3.06150726623811,0.797604019702502,3.98511934685999,-1.9639456371191,4.08880056941237,2.69737414436482,-9.21676630032805,8.72329377794099,8.83564645726809,2.02526505466061,4.47834831340019,-5.93852724913495,-10.0673497103685,28.8834217683239,28.8834217683239,4.3266355085382,7.58270785486026,1.30170643363354,-6.32887457770859,3.79199055302564,-0.177383557103261,2.63493325292619,2.75306701660156,3.71243635722982,-1.56400327053887,4.13546048356763,0.798400025396417,0.198905967771923,0.99849605561817,0.398009556972312,0.198905967771923,1.19640012805873,8.06949470757379,3.29648300900593,2.54535276457852,1.80694497465788,-1.13527935505475,2.51581119885286
2025-07-01,Six months,1.62672432859847,1.50814797060208,1.37051754907793,2.74586776859504,3.1494140625,1.26295546296777,0.642568628220141,20.9838359549992,-1.37876558031103,4.22429558953481,7.76089864479628,-32.0283545214328,-25.2642092816592,5.97905259100544,11.887180743479,8.63654364990967,6.72085240079228,8.04553488763571,4.97260695598647,1.16278092837636,0.398009556972312,4.18540287977682,-0.335008139826565,0.492004177507877,0.667220835260118,0.133288888908623,-3.19979188345473,4.90829241283655,8.39045820008104,-3.80917159763312,2.01552423157876,2.13196139117386,5.87631848569206,2.49151927437641,2.78150850096148,2.5948875526117,1.71998757922547,2.59248507704584,3.73450765514165,5.5678410525712,0.353982024154909,1.30170643363354,1.49670511209219,5.08023431232867,0.964779749537081,3.15525913264079,1.08400292184074,-0.403225395868545,2.23230059435018,3.66942148760332,-1.07429838613502,11.9557170158916,-10.9370873608538,-18.2991038010045,2.23041468356331,5.53913225238138,5.38504567168325,-0.187529260196606,6.38237351288804,1.91883981963736,6.42123267872792,0.94921157598713,2.27480876700354,0.585079200439154,3.43322770484382,0.698687832023026,0,-31.8270399825894,-6.63961611700727,-45.3474060277315,-26.9323250236134,3.30556302069336,8.43521617375864,1.41842200551887,2.88533440625027,0.797604019702502,3.79884957798589,-2.05122754809225,3.72061415617233,2.11838126275303,-8.67043606979056,5.42889030612244,7.71073776479183,0.835069444444447,4.63657432095492,-13.1836582606685,-19.7647063897136,53.4532296381266,53.4532296381266,4.51332682495533,7.26426886589415,3.18183268113825,-5.66202125428993,4.16433820223276,-0.66833563838169,1.92555755199164,1.767270663307,2.5377224564213,-2.14732641152742,2.94824509220701,0.798400025396417,0,0.798400025396417,0.398009556972312,0.198905967771923,0.996506053144364,5.42343880300287,3.85816868838493,3.46847935136467,0,-1.4842094677306,2.28625957265251
2025-06-01,Six months,2.3646295563571,3.22971201396849,1.17415823914337,3.31164420054346,3.7240778311842,1.81484500782978,3.45795918367346,27.389184148709,1.88083654391422,5.31413102917138,7.44882045371471,-25.2712657860357,-7.25968103357726,4.78565558802047,8.8064803804994,9.39274138031947,5.70357006761391,9.04364076535922,5.17080254413806,0.968517351630149,0.398009556972312,4.1959387865476,1.34565350124958,2.13021469529979,1.83405933093437,8.42197662477384,-3.38321241661238,5.44582549924886,11.0837795642814,-1.34565329630222,0.911157024793408,2.96280276816607,3.25977065278411,2.2987755102041,1.4532052988268,1.08596488941601,3.48811135380247,1.08400292184074,1.63114663295496,2.20379057984612,0.352422634397942,2.05314290788485,-1.09889275929848,5.81634524732395,1.16053187324536,3.5428504070985,1.63410821787457,-0.403225395868545,3.08148397534813,0.190385487610478,1.65210605295962,8.97183318562171,-10.9370873608538,-18.2991038010045,2.23041468356331,5.53913225238138,1.40595814636808,1.69090474736184,6.96404512620725,6.11372143215223,-1.53515844905233,1.33395381891741,3.05617573729251,1.97039600153786,2.73491659484439,0.698687832023026,-0.389863176680549,-21.4951881487889,-1.09588213983818,-37.6374587853893,-7.91755943271093,3.31164420054346,9.02072308602115,2.32446419753085,2.89054676345792,0.597905992425907,3.80573345925368,0.480575999999999,3.53625699541125,1.5369611501568,-8.30945000287476,1.06100053190001,7.14065866420439,2.88487539470352,5.35543621800252,-4.90084233139241,-12.0823088287846,67.225156935521,67.225156935521,4.70934898929845,7.30746291119591,1.46518194895842,-1.70870641377916,4.17189096499906,0.667220835260118,5.94734816338507,0.978946685791016,1.35986782733215,-1.18109200336396,1.75863752668473,0.598502404723744,0.198905967771923,0.999494040311788,0.198905967771923,0.198905967771923,1.19759411895741,2.17277608161153,4.04,2.89577798604905,2.47822077701474,-0.558918328135427,2.3335433392286
