date,code,label,index,One month,Three months,Six months,One year
2025-08-01,IGOODS,Industrial goods,123.29342,-1.9072391493697327,1.5145973476320185,-1.8320063084719895,0.007486766956900388
2025-08-01,IGXE00,Industrial goods excluding energy,114.93832,0.29991637977129226,1.2037024073284108,0.7154501276527947,0.7428380953733257
2025-08-01,SERV00,Services,126.82618,4.004135632328865,3.6344650986521287,3.480183127351122,3.187560817649561
2025-08-01,XEF000,All-items excluding energy and food,122.40411,2.6708891441863614,2.7622173412502393,2.4846264934012208,2.3069783302874893
2025-08-01,NRGY00,Energy,144.47,-7.7922623779763,2.3884577968309006,-8.449867889831186,-1.9744877188220902
2025-07-01,000000,Overall index,128.85003,3.9704147126189415,1.905874671505603,1.617228154403505,2.054094597826963
2025-07-01,FOOD00,Food incl. alcohol and tobacco,142.35732,4.798225814926371,3.840126004721345,3.3678781561885307,3.257166320789255
2025-07-01,FOODPR,Processed food incl. alcohol and tobacco,140.7518,3.0338283455325854,3.429643261327242,2.462156577483432,2.6633486102222754
2025-07-01,FOODUN,Unprocessed food,146.54328,11.166893532781263,5.277639042575921,6.599492486615222,5.366609569797638
2025-07-01,GOODS0,Goods,129.79926,5.194522465904106,2.0203346118684573,0.17536227208472255,1.059692438877812
2025-07-01,IGOODS,Industrial goods,123.49143,5.417776320757128,1.015995105256029,-1.5528633090650557,-0.14008044011927398
2025-07-01,IGXE00,Industrial goods excluding energy,114.90964,2.7686569337462386,1.3252936680213656,0.8447745233669979,0.7162877881184164
2025-07-01,SERV00,Services,126.41192,2.5512742228775975,1.7715018606495159,3.352106339710814,3.2499429075121293
2025-07-01,XEF000,All-items excluding energy and food,122.13554,2.628632492439764,1.6123126414224087,2.4485601544896873,2.3361462138139486
2025-07-01,NRGY00,Energy,145.45,13.152108532908557,0.16517546378989056,-7.766456116242226,-2.389101402590432
2025-06-01,000000,Overall index,128.43263,2.9059814407926154,1.015832689383167,1.8855943572014144,1.9921211250557485
2025-06-01,FOOD00,Food incl. alcohol and tobacco,141.80242,2.6195079016770872,2.739572066831153,2.8391685501582,3.0798692521777618
2025-06-01,FOODPR,Processed food incl. alcohol and tobacco,140.40168,1.6453333143903626,2.3755957000709538,2.2598912960484885,2.6525045924382358
2025-06-01,FOODUN,Unprocessed food,145.25618,6.094756386229472,4.020933133943516,4.897244901778697,4.596438025340706
2025-06-01,GOODS0,Goods,129.25265,1.6862771832391044,-1.1655686590485104,0.4942555599092069,0.8949766884691475
2025-06-01,IGOODS,Industrial goods,122.94966,1.166023585885445,-3.27813572066461,-0.7880586366654341,-0.29845672612636975
2025-06-01,IGXE00,Industrial goods excluding energy,114.64842,0.5606219927857259,0.33998388304810057,0.48706438665715446,0.558645399806163
2025-06-01,SERV00,Services,126.14681,4.356849780133132,3.65159652422109,3.5546106749891226,3.3115061953664626
2025-06-01,XEF000,All-items excluding energy and food,121.87174,2.9875044857872846,2.456935003336924,2.4464016121255705,2.3177274790663915
2025-06-01,NRGY00,Energy,143.96,2.878112358892815,-12.554271844692522,-4.223639352429287,-2.5915149874822276
2025-05-01,000000,Overall index,128.12641,-1.088390781841686,0.254747394971111,1.8733418232801613,1.8893679326335973
2025-05-01,FOOD00,Food incl. alcohol and tobacco,141.49719,4.114630299088429,2.98061908951881,2.4715243989310576,3.229129664854682
2025-05-01,FOODPR,Processed food incl. alcohol and tobacco,140.21087,5.649585887013053,2.470591074444739,2.301869612656393,2.9071209729884586
2025-05-01,FOODUN,Unprocessed food,144.5418,-1.067491529703224,4.789848741407221,3.070545183999207,4.370532003640135
2025-05-01,GOODS0,Goods,129.07266,-0.7330320899226139,-2.268946733397559,0.5236296625800607,0.8037738430727008
2025-05-01,IGOODS,Industrial goods,122.83094,-3.3455379005285057,-5.068283407374619,-0.5436778184114144,-0.515899232440239
2025-05-01,IGXE00,Industrial goods excluding energy,114.59502,0.6618671166087386,0.2295533970622099,0.5318031829882885,0.6419673285817598
2025-05-01,SERV00,Services,125.6993,-1.5044682764844608,3.326130837620367,3.495579198749299,3.1978371845962617
2025-05-01,XEF000,All-items excluding energy and food,121.57314,-0.7373350949536506,2.207785499737902,2.424820730004429,2.275088738614859
2025-05-01,NRGY00,Energy,143.62,-13.669425678552471,-18.140903088699687,-3.498269896193762,-3.5654334250990414
2025-04-01,000000,Overall index,128.24331,1.2699178963968105,1.329399223256189,2.3465118394910833,2.1393109517769875
2025-04-01,FOOD00,Food incl. alcohol and tobacco,141.02253,1.5012915220069978,2.89777801335509,2.1188099424081175,2.986090262599584
2025-04-01,FOODPR,Processed food incl. alcohol and tobacco,139.5702,-0.08422023097143239,1.5037198183410094,1.7188409112766978,2.4448065357887323
2025-04-01,FOODUN,Unprocessed food,144.67113,7.233207172629252,7.93794296439696,3.5311911351601166,4.912638991663042
2025-04-01,GOODS0,Goods,129.15182,-4.356006978166327,-1.6362449258621625,1.0124723561143467,0.6790262234180715
2025-04-01,IGOODS,Industrial goods,123.17974,-7.462579742126218,-4.056395103122146,0.40501004494217785,-0.5729216988715659
2025-04-01,IGXE00,Industrial goods excluding energy,114.53204,-0.200320107287133,0.36653416459153654,0.5739143900290511,0.5887052655883593
2025-04-01,SERV00,Services,125.85819,8.340415754549024,4.9572590515637005,3.9479226881783624,3.9134297696194733
2025-04-01,XEF000,All-items excluding energy and food,121.64814,5.209174779032666,3.2916898050158627,2.7279391649809526,2.7093043303377558
2025-04-01,NRGY00,Energy,145.39,-24.711580864211292,-15.070017319218977,-0.12369007577921476,-3.5555555555555647
2025-03-01,000000,Overall index,128.10852,0.5974832679771946,2.762844805131359,2.763652730495081,2.1695264920882935
2025-03-01,FOOD00,Food incl. alcohol and tobacco,140.84752,3.3434998602962063,2.9388615830357567,3.0680544086926,2.9277899695340004
2025-03-01,FOODPR,Processed food incl. alcohol and tobacco,139.58,1.928549219918918,2.1443176605848935,2.496501475760371,2.5798335749130965
2025-03-01,FOODUN,Unprocessed food,143.83164,8.464925997816897,5.7809390520950465,5.104637263831524,4.162898110033084
2025-03-01,GOODS0,Goods,129.63205,-1.681491402120061,2.181954846294909,2.408117770976026,1.1259336136647895
2025-03-01,IGOODS,Industrial goods,123.97844,-4.347856724873678,1.7661247787248646,2.0438990994772865,0.14589917657678034
2025-03-01,IGXE00,Industrial goods excluding energy,114.55118,0.22896733117301338,0.634360484027563,0.7610791137393713,0.6039865642586293
2025-03-01,SERV00,Services,125.0208,3.3768927547308314,3.4577155745277643,3.188344612804106,3.440512694962229
2025-03-01,XEF000,All-items excluding energy and food,121.13445,2.238010878569896,2.435869303830973,2.3125102986812918,2.4132556589213467
2025-03-01,NRGY00,Energy,148.87,-15.606686445206709,4.9006218188460515,5.540139489443274,-0.9843698037911472
2025-02-01,000000,Overall index,128.04494,2.1265896563281705,3.518068160465604,2.6024958425592493,2.300890272626464
2025-02-01,FOOD00,Food incl. alcohol and tobacco,140.46203,3.8635724279927786,1.9649464673827666,3.219880125871777,2.654200517604737
2025-02-01,FOODPR,Processed food incl. alcohol and tobacco,139.35799,2.6871143269358466,2.133425956737711,2.692870671323222,2.5504871218396308
2025-02-01,FOODUN,Unprocessed food,142.86099,8.119441116393666,1.3794505109251398,5.102908882154411,3.020492902697275
2025-02-01,GOODS0,Goods,129.81537,1.207411651765944,3.3960014016621853,2.358658871871122,1.2037690744179144
2025-02-01,IGOODS,Industrial goods,124.43855,-0.22172238770381547,4.196578097655124,1.8814486610639225,0.4133667209247311
2025-02-01,IGXE00,Industrial goods excluding energy,114.52935,1.0751462123985478,0.8349644259646904,0.7702335108168867,0.5342222084894732
2025-02-01,SERV00,Services,124.67527,3.2341698468408397,3.6653054445416444,2.895765988278476,3.6451679301637134
2025-02-01,XEF000,All-items excluding energy and food,120.91123,2.4542884572295254,2.6423168282072362,2.1296381047731794,2.515717404746605
2025-02-01,NRGY00,Energy,150.99,-3.5844929893876776,13.76357991242756,4.958898873287931,0.18578727357176109
2025-01-01,000000,Overall index,127.8206,5.628815543256627,3.3738339120342076,2.492839190190832,2.496000854476804
2025-01-01,FOOD00,Food incl. alcohol and tobacco,140.01901,1.6229180713206448,1.3457389011858778,3.1465730629473,2.2961117120597634
2025-01-01,FOODPR,Processed food incl. alcohol and tobacco,139.05039,1.819472419636603,1.9344179193720112,2.8649356984176144,2.5683318563436472
2025-01-01,FOODUN,Unprocessed food,141.93462,0.932060148468028,-0.6956474851425365,4.147985635374152,1.3481369772632703
2025-01-01,GOODS0,Goods,129.6856,7.219806879041757,3.7325137069468495,1.95182931408866,1.3759898740953287
2025-01-01,IGOODS,Industrial goods,124.46157,10.427948135870114,5.073871812096042,1.2929768167048827,0.8703381083103204
2025-01-01,IGXE00,Industrial goods excluding energy,114.42733,0.6007547856325068,0.781723110465049,0.5879647583390657,0.5091363733423118
2025-01-01,SERV00,Services,124.34501,3.7628065351803297,2.948292751043602,3.1478804637426805,3.8715703255040457
2025-01-01,XEF000,All-items excluding energy and food,120.66717,2.615659157396766,2.167265391872464,2.2238556218123318,2.6481932447959537
2025-01-01,NRGY00,Energy,151.45,41.86630561915783,17.452953235281043,3.3017612009119013,1.8904736275565142
2024-12-01,000000,Overall index,127.23863,2.831752300148449,2.7644606622106993,2.0987592722698345,2.457352191357995
2024-12-01,FOOD00,Food incl. alcohol and tobacco,139.83129,0.43793361309290013,3.1974093770615886,3.3211333273631016,2.6076469619192886
2024-12-01,FOODPR,Processed food incl. alcohol and tobacco,138.84161,1.8959466075754605,2.849899586968263,3.0466252755320777,2.888240389909608
2024-12-01,FOODUN,Unprocessed food,141.82493,-4.519019763996502,4.432659355776525,4.296493752844288,1.631682873162959
2024-12-01,GOODS0,Goods,128.93441,1.8647427081624368,2.6347812700352913,1.2972956936637248,1.1994308599907184
2024-12-01,IGOODS,Industrial goods,123.437,2.6704260944599323,2.322431615291509,0.1935613253278845,0.4302071203688143
2024-12-01,IGXE00,Industrial goods excluding energy,114.37023,0.8295504414385091,0.8879573073519831,0.6302774030151781,0.5434716675800613
2024-12-01,SERV00,Services,123.96285,4.000425305171573,2.91967500732655,3.068972427058614,4.0020924108995
2024-12-01,XEF000,All-items excluding energy and food,120.40781,2.857403808632064,2.189299849347659,2.1892149625428736,2.7417117177769224
2024-12-01,NRGY00,Energy,147.1,7.642456763564032,6.18355592483244,-0.9315776014029886,0.1361470388018983
2024-11-01,000000,Overall index,126.94289,1.7002977688053367,1.6950213638438072,1.9053965631194103,2.26265679004072
2024-11-01,FOOD00,Food incl. alcohol and tobacco,139.78038,1.9828277612826906,4.49025888134531,3.992336152603815,2.674713831189516
2024-11-01,FOODPR,Processed food incl. alcohol and tobacco,138.62447,2.088022466827688,3.255379792940505,3.5159531985634596,2.8173279363517443
2024-11-01,FOODUN,Unprocessed food,142.37252,1.6152395706958922,8.96312220887423,5.6869150277274905,2.1774382401534185
2024-11-01,GOODS0,Goods,128.73605,2.1987992128726708,1.3317237031920337,1.0846987431048838,0.9136595775402283
2024-11-01,IGOODS,Industrial goods,123.16621,2.3198370708565452,-0.38224123301987545,-0.48811288778846107,-0.052795041388430344
2024-11-01,IGXE00,Industrial goods excluding energy,114.29152,0.915126335668548,0.7055441496221615,0.7522521935753534,0.679482773854208
2024-11-01,SERV00,Services,123.55831,1.1068596201738723,2.131939060157806,2.9009517317348354,3.93381757935535
2024-11-01,XEF000,All-items excluding energy and food,120.12545,1.0383185499051484,1.619520113419104,2.1255756362512646,2.7469447813258165
2024-11-01,NRGY00,Energy,146.2,6.103317452003987,-3.1643478416095827,-3.6325502093541573,-2.023857391770547
2024-10-01,000000,Overall index,126.76466,3.7718073894744686,1.6193526710574835,1.9325295430182576,1.9975529855234173
2024-10-01,FOOD00,Food incl. alcohol and tobacco,139.55186,7.295514438005424,4.979406633004735,3.8607362694281555,2.852647029234302
2024-10-01,FOODPR,Processed food incl. alcohol and tobacco,138.38595,4.587532417341622,3.803947795229412,3.1759533645226323,2.7942216948283978
2024-10-01,FOODUN,Unprocessed food,142.18254,17.390593341939532,9.227870050139476,6.31251992286852,3.0440575413016697
2024-10-01,GOODS0,Goods,128.50293,3.851792675420773,0.20171235658563713,0.3466808094827245,0.4408117746150177
2024-10-01,IGOODS,Industrial goods,122.93105,1.978202455890199,-2.3518694472591584,-1.541328514645035,-0.8883450188091205
2024-10-01,IGXE00,Industrial goods excluding energy,114.20479,0.9192205587442714,0.394578917198829,0.6034983163638152,0.5201921809132635
2024-10-01,SERV00,Services,123.44502,3.6762980964175407,3.347855120741605,3.8789482968057065,3.940282909162121
2024-10-01,XEF000,All-items excluding energy and food,120.02209,2.6820669657841467,2.2804771969595405,2.6906728760511145,2.6899472125366883
2024-10-01,NRGY00,Energy,145.48,4.823638716034839,-9.144439767013445,-6.869498169737276,-4.628294217910058
2024-09-01,000000,Overall index,126.37415,-0.34537246611275885,1.4373702519722587,1.5788351840073878,1.7181979285648943
2024-09-01,FOOD00,Food incl. alcohol and tobacco,138.73535999999999,4.2602589655965195,3.445005610999319,2.78771641505835,2.3734401622209034
2024-09-01,FOODPR,Processed food incl. alcohol and tobacco,137.86965,3.105862014462679,3.243727250282813,2.663233425048994,2.5933174054205606
2024-09-01,FOODUN,Unprocessed food,140.29542,8.454224600311044,4.160505690841654,3.2295969534237967,1.5942416560561286
2024-09-01,GOODS0,Goods,128.09884,-1.9660503516923833,-0.022760433890700593,-0.1401971657596035,-0.03972696006041057
2024-09-01,IGOODS,Industrial goods,122.73054,-5.257878059787924,-1.891016734281692,-1.7167982565215567,-1.3732625883341418
2024-09-01,IGXE00,Industrial goods excluding energy,114.11774,0.2836160626084716,0.37325564396029076,0.44713893145922334,0.4249753728654587
2024-09-01,SERV00,Services,123.07418,1.630632670105836,3.2184864207308816,3.6932970166956736,3.9292659838491644
2024-09-01,XEF000,All-items excluding energy and food,119.75766,1.1464643954732345,2.1891300758086096,2.514100221376081,2.6429446210094905
2024-09-01,NRGY00,Energy,144.91,-18.357245038315774,-7.569941211098829,-7.105532827791583,-6.09771902540176
2024-08-01,000000,Overall index,126.41059,1.4734487886764125,2.1162069628982483,2.000171288532271,2.0726357145487153
2024-08-01,FOOD00,Food incl. alcohol and tobacco,138.25386,3.4217722071540058,3.4967861526358,2.0916210235677912,2.3178546961252042
2024-08-01,FOODPR,Processed food incl. alcohol and tobacco,137.51869,3.723780553003264,3.777184182511717,2.408300986987011,2.6794729518173117
2024-08-01,FOODUN,Unprocessed food,139.34978,2.357724712701037,2.5092139583386297,0.9793360697053943,1.048139525693001
2024-08-01,GOODS0,Goods,128.31098,-1.182256601892473,0.8382759767699532,0.0619096396028862,0.45551070718699443
2024-08-01,IGOODS,Industrial goods,123.28419,-3.630115193926131,-0.5938720243933493,-1.033560586930704,-0.5820526221439255
2024-08-01,IGXE00,Industrial goods excluding energy,114.09081,-0.016827165947663758,0.7989819010963295,0.2987636619996126,0.31636932762396375
2024-08-01,SERV00,Services,122.9084,4.76115846485885,3.6757547612986663,4.400027854358579,4.107854125472482
2024-08-01,XEF000,All-items excluding energy and food,119.64395,3.02270008470491,2.634151267345164,2.9032561951151115,2.709584074256129
2024-08-01,NRGY00,Energy,147.38,-12.364988162196378,-4.09848880903112,-4.370262270540648,-3.0330942825185954
2024-07-01,000000,Overall index,126.2566,3.215293935550001,2.24667158303562,2.499162616292727,2.501082395439953
2024-07-01,FOOD00,Food incl. alcohol and tobacco,137.86677,2.6591839647644777,2.753986561744748,1.4526625622359512,2.266888785435239
2024-07-01,FOODPR,Processed food incl. alcohol and tobacco,137.10034,2.9033063841960027,2.551758182431896,2.2725832506875765,2.6660456297396764
2024-07-01,FOODUN,Unprocessed food,139.07943,1.7986788913770146,3.4749820459020864,-1.3764423181181762,0.873873922226993
2024-07-01,GOODS0,Goods,128.43821,3.1554058588762812,0.49185899784085496,0.8034028628507883,1.3419793459579639
2024-07-01,IGOODS,Industrial goods,123.66466,3.428893311543413,-0.7240595822246343,0.4494628339015039,0.821847269380751
2024-07-01,IGXE00,Industrial goods excluding energy,114.09241,0.8549301026507194,0.8128524732199827,0.4303697642676685,0.6511974628212067
2024-07-01,SERV00,Services,122.43292,3.2874457458500927,4.412770701854196,4.600337625732043,3.9477819823047544
2024-07-01,XEF000,All-items excluding energy and food,119.34741,2.407195253138794,3.1025136442131007,3.0742923198123107,2.732564760579721
2024-07-01,NRGY00,Energy,149.01,10.368308585420372,-4.537594078831164,0.4984667769260209,1.229619565217393
2024-06-01,000000,Overall index,125.92407,1.668765413565998,1.7204974035603948,2.817204566315512,2.508653772419579
2024-06-01,FOOD00,Food incl. alcohol and tobacco,137.56558,4.416903226612945,2.134603632319232,1.8990875923114992,2.4482622259326106
2024-06-01,FOODPR,Processed food incl. alcohol and tobacco,136.77375,4.71236801986159,2.086003459907393,2.7300989452724744,2.759440187148238
2024-06-01,FOODUN,Unprocessed food,138.87297,3.377480802428323,2.307007982424647,-0.9650411824176808,1.3540885213092742
2024-06-01,GOODS0,Goods,128.10613,0.5887269354099001,-0.2574959523716447,1.1016605749984532,1.2567087263693388
2024-06-01,IGOODS,Industrial goods,123.31771,-1.4500846875710405,-1.5422704077234006,0.6674118458596334,0.5868518177748727
2024-06-01,IGXE00,Industrial goods excluding energy,114.0115,1.565074113630871,0.5210766033669767,0.4567408125477401,0.7180027549779051
2024-06-01,SERV00,Services,122.10335,2.9873272159798736,4.1702917669708794,4.943660261093741,4.07815790976561
2024-06-01,XEF000,All-items excluding energy and food,119.11107,2.4736689949754975,2.8401037997110246,3.2971956049177686,2.835323370198658
2024-06-01,NRGY00,Energy,147.79,-8.808509214881921,-6.638791056955274,1.2153792399398844,0.19661016949152002
2024-05-01,000000,Overall index,125.75052,1.862876180114803,1.8842674666716075,2.621169500874032,2.581954689228128
2024-05-01,FOOD00,Food incl. alcohol and tobacco,137.07099,1.2109320270086155,0.7055336756884412,1.3737862840838,2.615796789399726
2024-05-01,FOODPR,Processed food incl. alcohol and tobacco,136.24992,0.09261162038181059,1.0574741804243448,2.123417669673744,2.8206067257017042
2024-05-01,FOODUN,Unprocessed food,138.48909,5.278088880818377,-0.527709467924875,-1.2155016296830912,1.8852612426184336
2024-05-01,GOODS0,Goods,128.04348,-2.1971890268004945,-0.7084793572768922,0.7429098167669901,1.3646169204011653
2024-05-01,IGOODS,Industrial goods,123.46791,-4.008252928304589,-1.4713043394652514,0.38442711647519445,0.6538329974072676
2024-05-01,IGXE00,Industrial goods excluding energy,113.86405,0.024453449040895414,-0.19897222775178136,0.6067659126449465,0.7516909551364878
2024-05-01,SERV00,Services,121.8042,7.0112744302125,5.129360679219186,4.9770507932754615,4.113050223412231
2024-05-01,XEF000,All-items excluding energy and food,118.86877,4.439552608077002,3.1730667112418898,3.3720945622699228,2.8678328949412304
2024-05-01,NRGY00,Energy,148.93,-13.563250961511763,-4.641265558426577,-0.38831014785348783,0.3030711206896667
2024-04-01,000000,Overall index,125.55725,1.6300036044251787,2.75227715856865,2.062617906917552,2.3760721755701675
2024-04-01,FOOD00,Food incl. alcohol and tobacco,136.93357,0.8139173119406706,0.167819131592295,1.8543424675695919,2.7754965226266006
2024-04-01,FOODPR,Processed food incl. alcohol and tobacco,136.23941,1.507610390409897,1.9941683121788234,2.413902360691922,3.2102902862590397
2024-04-01,FOODUN,Unprocessed food,137.89676,-1.6097160649340636,-6.0004076587644395,-0.12391953197348204,1.256082208065947
2024-04-01,GOODS0,Goods,128.28076,0.8649209017380199,1.1159125730625163,0.5350310400131786,1.3596717318810647
2024-04-01,IGOODS,Industrial goods,123.88953,0.892596556065306,1.6368572401125547,-0.23103089937853705,0.5507056999780823
2024-04-01,IGXE00,Industrial goods excluding energy,113.86173,-0.018230840059274556,0.04933818995804806,0.436955028274677,0.9286697065950792
2024-04-01,SERV00,Services,121.11831,2.5695188389235346,4.788241494513179,4.001653736119581,3.66887842009574
2024-04-01,XEF000,All-items excluding energy and food,118.43926,1.6272631628113876,3.0460787201810557,2.689221554150123,2.6524077964314845
2024-04-01,NRGY00,Energy,150.75,3.239682559246737,5.800201943928163,-2.3331552495740593,-0.6262359920896432
2024-03-01,000000,Overall index,125.38819,2.160616769007495,3.925735959501453,1.857751874119451,2.435707778135046
2024-03-01,FOOD00,Food incl. alcohol and tobacco,136.8411,0.09493255782739851,1.664114637635472,1.9608336109747215,2.6279796392645114
2024-03-01,FOODPR,Processed food incl. alcohol and tobacco,136.06963,1.5791777114010586,3.37825824918474,2.5234490002070675,3.5505602757296875
2024-03-01,FOODUN,Unprocessed food,138.08337,-4.97975430970058,-4.132441546085152,-0.015206469070672135,-0.48320107632343656
2024-03-01,GOODS0,Goods,128.18873,-0.7695418757100003,2.479337857221564,0.060844329978482214,1.196625040567072
2024-03-01,IGOODS,Industrial goods,123.79782,-1.236833514040725,2.926685895658432,-1.0285261375793664,0.37919354033108776
2024-03-01,IGXE00,Industrial goods excluding energy,113.86346,-0.6019104957721289,0.3924461981078098,0.4028167046382869,1.1358743075432052
2024-03-01,SERV00,Services,120.86251,5.858129457845185,5.722770304151137,4.165771932225781,4.029353812614708
2024-03-01,XEF000,All-items excluding energy and food,118.28005,3.472224570510707,3.7563190389411583,2.771950958164493,2.9510055953691214
2024-03-01,NRGY00,Energy,150.35,-2.829071810996142,9.730294955098318,-5.078971432322299,-1.7833812385680807
2024-02-01,000000,Overall index,125.16503,4.488602050309609,3.3634013531289586,2.1451516217830147,2.554248697823959
2024-02-01,FOOD00,Food incl. alcohol and tobacco,136.83028,-0.4016661313770986,2.04647322227538,2.5445896994880535,3.9152573304230254
2024-02-01,FOODPR,Processed food incl. alcohol and tobacco,135.89208,2.901741765727084,3.200604617474667,2.951362966198312,4.434289366240588
2024-02-01,FOODUN,Unprocessed food,138.6724,-11.159795911278836,-1.898538114707149,1.1169898617229945,2.1396889091195685
2024-02-01,GOODS0,Goods,128.27128,3.29358923365084,2.215514604399038,0.8506600342532478,1.4546780445788565
2024-02-01,IGOODS,Industrial goods,123.92628,5.365729420507437,2.2751102097379405,-0.1284847727793692,0.074923183145114
2024-02-01,IGXE00,Industrial goods excluding energy,113.92076,0.7729115076925863,1.419009135858773,0.33397808361004255,1.4789984324841816
2024-02-01,SERV00,Services,120.29048,5.972974151309685,4.8249615716752015,3.8164980734549214,3.9815643297892342
