date,Unemployment rate,Quits rate,Job openings per unemployed,Atlanta Fed wages,ECI: private wages and salaries
2021-07-01,0.317910996056907,2.64209007982991,2.48528065031036,0.810526328587332,4.32946927271805
2021-06-01,0.040465805138341,2.64209007982991,1.85412281745256,-0.0107591990520442,
2021-05-01,0.0959548433220545,2.3087354636971,1.79598371587219,-0.113419890006966,
2021-04-01,-0.0705122712290852,2.64209007982991,1.40719737436175,-0.0107591990520442,1.3784408895201
2021-03-01,-0.0705122712290852,1.97538084756429,1.08185171598265,0.297222873812722,
2021-02-01,-0.126001309412799,1.64202623143148,0.756032369288184,0.1945621828578,
2021-01-01,-0.236979385780225,1.30867161529867,0.50243613829853,0.1945621828578,2.85395508111907
2020-12-01,-0.403446500331365,1.64202623143148,0.244551284693368,0.297222873812722,
2020-11-01,-0.403446500331365,0.975316999165862,0.275751423164102,0.502544255722566,
2020-10-01,-0.514424576698792,1.30867161529867,0.192123423252731,0.1945621828578,0.886602825653771
2020-09-01,-1.01382592035221,0.975316999165862,-0.143456594716724,-0.113419890006966,
2020-08-01,-1.34676014945449,0.641962383033052,-0.287898797614275,-0.0107591990520442,
2020-07-01,-2.34556283676133,0.975316999165862,-0.563363761347436,0.502544255722566,-0.0970733020788801
2020-06-01,-2.78947514223103,-0.0247468492325671,-0.746837403946787,0.502544255722566,
2020-05-01,-4.01023398227273,-0.691456081498186,-1.02513813227018,0.1945621828578,
2020-04-01,-4.89805859321214,-1.3581653137638,-1.2666377837506,-0.113419890006966,-1.08074942981153
2020-03-01,0.87280137789404,-0.0247468492325671,0.909972427976797,0.1945621828578,
2020-02-01,1.37220272154746,1.30867161529867,2.29294595871027,0.502544255722566,
2020-01-01,1.31671368336375,1.30867161529867,2.30346613911147,0.913187019542253,1.87027895338642
2019-12-01,1.31671368336375,1.30867161529867,2.05956738647877,0.707865637632409,
2019-11-01,1.31671368336375,1.30867161529867,2.16263605720007,0.913187019542253,
2019-10-01,1.31671368336375,1.30867161529867,2.40093089138259,0.297222873812722,0.394764761787445
2019-09-01,1.37220272154746,1.30867161529867,2.38961240400638,0.297222873812722,
2019-08-01,1.31671368336375,1.30867161529867,2.28081919837778,0.399883564767644,
2019-07-01,1.26122464518003,1.64202623143148,2.12050575844739,0.707865637632409,0.886602825653771
2019-06-01,1.31671368336375,1.30867161529867,2.29746852948014,0.913187019542253,
2019-05-01,1.31671368336375,1.30867161529867,2.34914350542678,0.707865637632409,
2019-04-01,1.26122464518003,1.30867161529867,2.32491603322976,0.502544255722566,0.394764761787445
2019-03-01,1.20573560699632,1.30867161529867,2.18360180612371,0.399883564767644,
2019-02-01,1.20573560699632,1.64202623143148,2.08428763245004,0.297222873812722,
2019-01-01,1.09475753062889,1.30867161529867,2.10908610574046,0.502544255722566,0.394764761787445
2018-12-01,1.15024656881261,1.30867161529867,2.1568171475457,0.605204946677488,
2018-11-01,1.20573560699632,1.30867161529867,2.40212100220733,0.605204946677488,
2018-10-01,1.20573560699632,1.30867161529867,2.17021752312064,0.399883564767644,0.394764761787445
2018-09-01,1.26122464518003,1.30867161529867,2.32628840417591,0.1945621828578,
2018-08-01,1.20573560699632,1.30867161529867,2.15230928431413,0.1945621828578,
2018-07-01,1.20573560699632,1.30867161529867,2.11613744938402,0.297222873812722,0.886602825653771
2018-06-01,1.09475753062889,1.30867161529867,1.9782981625406,0.0919014919028779,
2018-05-01,1.20573560699632,1.30867161529867,2.0166340119717,0.399883564767644,
2018-04-01,1.09475753062889,1.30867161529867,1.77860128547278,0.297222873812722,-0.0970733020788801
2018-03-01,1.09475753062889,0.975316999165862,1.73898696094157,0.502544255722566,
2018-02-01,1.03926849244518,0.975316999165862,1.53530659421761,-0.113419890006966,
2018-01-01,1.09475753062889,0.308607766900242,1.62241622517336,0.0919014919028779,1.3784408895201
2017-12-01,1.03926849244518,0.975316999165862,1.39372262822438,-0.0107591990520442,
2017-11-01,0.983779454261466,0.975316999165862,1.28945883827741,0.1945621828578,
2017-10-01,0.983779454261466,0.975316999165862,1.39741836658456,0.1945621828578,0.394764761787445
2017-09-01,0.928290416077753,0.975316999165862,1.27658986912449,0.297222873812722,
2017-08-01,0.87280137789404,0.641962383033052,1.15023418823256,0.0919014919028779,
2017-07-01,0.928290416077753,0.641962383033052,1.21681758834561,-0.0107591990520442,0.394764761787445
2017-06-01,0.928290416077753,0.975316999165862,1.25993607560056,0.0919014919028779,
2017-05-01,0.87280137789404,0.641962383033052,0.960502843700311,0.399883564767644,
2017-04-01,0.87280137789404,0.641962383033052,1.05529980866405,0.502544255722566,-0.0970733020788801
2017-03-01,0.87280137789404,0.975316999165862,0.922803713796978,0.399883564767644,
2017-02-01,0.761823301526614,0.641962383033052,0.856309420057109,0.0919014919028779,
2017-01-01,0.7063342633429,0.975316999165862,0.678417884488675,0.1945621828578,0.394764761787445
2016-12-01,0.7063342633429,0.641962383033052,0.82215496039741,0.502544255722566,
2016-11-01,0.7063342633429,0.641962383033052,0.813591897227057,0.913187019542253,
2016-10-01,0.595356186975474,0.641962383033052,0.550449820810985,0.707865637632409,-0.0970733020788801
2016-09-01,0.53986714879176,0.641962383033052,0.628058232957731,0.399883564767644,
2016-08-01,0.595356186975474,0.641962383033052,0.598076099791007,0.1945621828578,
2016-07-01,0.650845225159187,0.641962383033052,0.777400180020819,0.399883564767644,-0.588911365945206
2016-06-01,0.595356186975474,0.641962383033052,0.64087893505685,0.502544255722566,
2016-05-01,0.650845225159187,0.641962383033052,0.688356093313302,0.297222873812722,
2016-04-01,0.484378110608047,0.641962383033052,0.562997797354069,0.297222873812722,0.394764761787445
2016-03-01,0.53986714879176,0.308607766900242,0.740843224368942,0.297222873812722,
2016-02-01,0.595356186975474,0.641962383033052,0.667906434192607,0.1945621828578,
2016-01-01,0.650845225159187,0.308607766900242,0.805515664266514,-0.0107591990520442,-0.0970733020788801
2015-12-01,0.53986714879176,0.641962383033052,0.632928294975363,-0.421401962871732,
2015-11-01,0.484378110608047,0.308607766900242,0.542405653181178,-0.421401962871732,
2015-10-01,0.53986714879176,0.308607766900242,0.596012013676757,-0.729384035736497,-0.0970733020788801
2015-09-01,0.53986714879176,0.308607766900242,0.474011604153014,-0.524062653826654,
2015-08-01,0.484378110608047,0.308607766900242,0.438780610660997,-0.31874127191681,
2015-07-01,0.428889072424334,-0.0247468492325671,0.641031979593069,-0.31874127191681,0.394764761787445
2015-06-01,0.373400034240621,-0.0247468492325671,0.270865376434187,-0.113419890006966,
2015-05-01,0.206932919689481,-0.0247468492325671,0.247541495249195,-0.0107591990520442,
2015-04-01,0.317910996056907,-0.0247468492325671,0.335573448066623,0.0919014919028779,-2.06442555754418
2015-03-01,0.317910996056907,0.308607766900242,0.184662261438288,-0.0107591990520442,
2015-02-01,0.262421957873194,-0.0247468492325671,0.268411032689073,-0.113419890006966,
2015-01-01,0.151443881505768,0.308607766900242,0.148062809595173,-0.216080580961888,0.394764761787445
2014-12-01,0.206932919689481,-0.358101465365376,0.102454041211438,-0.31874127191681,
2014-11-01,0.0959548433220545,-0.0247468492325671,-0.0936738119742391,-0.216080580961888,
2014-10-01,0.151443881505768,-0.0247468492325671,-0.00664752290430417,-0.421401962871732,-0.0970733020788801
2014-09-01,0.040465805138341,0.308607766900242,-0.101516972425217,-0.832044726691419,
2014-08-01,-0.0705122712290852,-0.358101465365376,-0.00757250239476374,-1.24268749051111,
2014-07-01,-0.126001309412799,-0.0247468492325671,-0.193676951840461,-1.24268749051111,0.394764761787445
2014-06-01,-0.0705122712290852,-0.358101465365376,-0.115302034289572,-1.24268749051111,
2014-05-01,-0.181490347596512,-0.358101465365376,-0.274217372707313,-1.03736610860126,
2014-04-01,-0.126001309412799,-0.358101465365376,-0.312457386201485,-1.14002679955619,0.394764761787445
2014-03-01,-0.403446500331365,-0.358101465365376,-0.481013697755112,-0.934705417646342,
2014-02-01,-0.403446500331365,-0.358101465365376,-0.481658261406636,-0.934705417646342,
2014-01-01,-0.347957462147651,-0.691456081498186,-0.545099750298306,-1.03736610860126,-1.57258749367786
2013-12-01,-0.403446500331365,-0.691456081498186,-0.574774384940058,-1.24268749051111,
2013-11-01,-0.514424576698792,-0.691456081498186,-0.624927912822395,-1.34534818146603,
2013-10-01,-0.680891691249931,-0.691456081498186,-0.634493825540324,-1.24268749051111,-0.0970733020788801
2013-09-01,-0.680891691249931,-0.691456081498186,-0.679717749181531,-1.14002679955619,
2013-08-01,-0.680891691249931,-0.691456081498186,-0.69416519149882,-1.14002679955619,
2013-07-01,-0.736380729433644,-0.691456081498186,-0.762567444040733,-1.24268749051111,-1.57258749367786
2013-06-01,-0.847358805801071,-1.02481069763099,-0.725899575063264,-1.44800887242095,
2013-05-01,-0.847358805801071,-1.02481069763099,-0.717063431733371,-1.34534818146603,
2013-04-01,-0.902847843984784,-0.691456081498186,-0.775337371852482,-1.14002679955619,-0.588911365945206
2013-03-01,-0.847358805801071,-1.02481069763099,-0.741588987093707,-1.14002679955619,
2013-02-01,-0.958336882168498,-0.691456081498186,-0.789602552969533,-1.24268749051111,
2013-01-01,-1.12480399671964,-0.691456081498186,-0.861732849709289,-1.24268749051111,-0.0970733020788801
2012-12-01,-1.06931495853592,-1.3581653137638,-0.832705684911946,-1.03736610860126,
2012-11-01,-0.958336882168498,-1.3581653137638,-0.831947698269306,-1.03736610860126,
2012-10-01,-1.01382592035221,-1.3581653137638,-0.873009865011327,-1.34534818146603,-1.57258749367786
2012-09-01,-1.01382592035221,-1.69151992989661,-0.841109105236889,-1.44800887242095,
2012-08-01,-1.18029303490335,-1.3581653137638,-0.893907705407873,-1.44800887242095,
2012-07-01,-1.23578207308706,-1.3581653137638,-0.930202250517677,-1.24268749051111,-1.08074942981153
2012-06-01,-1.23578207308706,-1.02481069763099,-0.884340048347421,-1.24268749051111,
2012-05-01,-1.23578207308706,-1.02481069763099,-0.902728235972036,-1.44800887242095,
2012-04-01,-1.23578207308706,-1.02481069763099,-0.91323771784087,-1.34534818146603,-1.08074942981153
2012-03-01,-1.23578207308706,-1.02481069763099,-0.867304965440932,-1.34534818146603,
2012-02-01,-1.29127111127078,-1.02481069763099,-0.975619695681737,-1.44800887242095,
2012-01-01,-1.29127111127078,-1.3581653137638,-0.893789359224982,-1.34534818146603,-0.588911365945206
2011-12-01,-1.4022491876382,-1.3581653137638,-0.956000588449348,-1.34534818146603,
2011-11-01,-1.45773822582192,-1.3581653137638,-1.02563043518635,-1.34534818146603,
2011-10-01,-1.56871630218934,-1.3581653137638,-1.0319111649475,-1.44800887242095,-1.08074942981153
2011-09-01,-1.67969437855677,-1.3581653137638,-1.01657896642012,-1.55066956337587,
2011-08-01,-1.67969437855677,-1.3581653137638,-1.12097076094095,-1.55066956337587,
2011-07-01,-1.67969437855677,-1.3581653137638,-1.04239429676928,-1.55066956337587,-1.08074942981153
2011-06-01,-1.73518341674048,-1.3581653137638,-1.09795244413686,-1.55066956337587,
2011-05-01,-1.67969437855677,-1.3581653137638,-1.1613416706654,-1.55066956337587,
2011-04-01,-1.73518341674048,-1.69151992989661,-1.14706887188426,-1.55066956337587,-1.08074942981153
2011-03-01,-1.67969437855677,-1.3581653137638,-1.13339399153556,-1.55066956337587,
2011-02-01,-1.67969437855677,-1.3581653137638,-1.14732613079141,-1.6533302543308,
2011-01-01,-1.73518341674048,-1.69151992989661,-1.18928593691084,-1.6533302543308,-1.57258749367786
2010-12-01,-1.84616149310791,-1.3581653137638,-1.21877395443655,-1.85865163624064,
2010-11-01,-2.12360668402648,-1.69151992989661,-1.21952660090337,-1.85865163624064,
2010-10-01,-1.90165053129162,-1.69151992989661,-1.184538001344,-1.75599094528572,-0.588911365945206
2010-09-01,-1.95713956947534,-1.3581653137638,-1.26445990238961,-1.55066956337587,
2010-08-01,-1.95713956947534,-1.69151992989661,-1.24831495326137,-1.34534818146603,
2010-07-01,-1.90165053129162,-1.69151992989661,-1.22143061713585,-1.6533302543308,-1.08074942981153
2010-06-01,-1.90165053129162,-1.3581653137638,-1.28780114725293,-1.75599094528572,
2010-05-01,-2.01262860765905,-1.69151992989661,-1.26067697084587,-1.85865163624064,
2010-04-01,-2.17909572221019,-1.3581653137638,-1.2447796956997,-1.44800887242095,-1.08074942981153
2010-03-01,-2.17909572221019,-1.69151992989661,-1.34866695336476,-1.44800887242095,
2010-02-01,-2.12360668402648,-1.69151992989661,-1.34804181664821,-1.75599094528572,
2010-01-01,-2.12360668402648,-2.02487454602942,-1.30527434898559,-1.85865163624064,-1.08074942981153
2009-12-01,-2.17909572221019,-1.69151992989661,-1.37027144636608,-1.55066956337587,
2009-11-01,-2.17909572221019,-1.69151992989661,-1.39006405110726,-1.03736610860126,
2009-10-01,-2.2345847603939,-2.02487454602942,-1.41731832480855,-1.34534818146603,-0.588911365945206
2009-09-01,-2.12360668402648,-2.35822916216223,-1.38571676450728,-1.24268749051111,
2009-08-01,-2.01262860765905,-2.35822916216223,-1.41344155875508,-1.24268749051111,
2009-07-01,-1.95713956947534,-2.02487454602942,-1.43089055102572,-0.524062653826654,-1.08074942981153
2009-06-01,-1.95713956947534,-2.02487454602942,-1.36991133268791,-0.421401962871732,
2009-05-01,-1.90165053129162,-2.02487454602942,-1.35015082891866,-0.216080580961888,
2009-04-01,-1.67969437855677,-2.02487454602942,-1.38583113318098,-0.31874127191681,-1.57258749367786
2009-03-01,-1.51322726400563,-1.69151992989661,-1.30462962988905,-0.216080580961888,
2009-02-01,-1.29127111127078,-1.3581653137638,-1.18738058155491,-0.113419890006966,
2009-01-01,-1.01382592035221,-1.3581653137638,-1.16971407793311,0.0919014919028779,-1.57258749367786
2008-12-01,-0.736380729433644,-1.3581653137638,-0.987801374792352,0.297222873812722,
2008-11-01,-0.458935538515078,-1.02481069763099,-0.889768205651005,0.399883564767644,
2008-10-01,-0.292468423963938,-0.691456081498186,-0.789051305401302,0.502544255722566,-0.588911365945206
2008-09-01,-0.0705122712290852,-0.358101465365376,-0.774434240759166,0.605204946677488,
2008-08-01,-0.0705122712290852,-0.358101465365376,-0.598780081661054,0.707865637632409,
2008-07-01,0.0959548433220545,-0.358101465365376,-0.492431908864477,0.913187019542253,-0.0970733020788801
2008-06-01,0.206932919689481,-0.0247468492325671,-0.396852017289242,1.01584771049718,
2008-05-01,0.317910996056907,-0.0247468492325671,-0.210530519597362,1.01584771049718,
2008-04-01,0.53986714879176,0.641962383033052,-0.109282012032936,0.913187019542253,0.394764761787445
2008-03-01,0.484378110608047,-0.0247468492325671,-0.0677687046889205,0.707865637632409,
2008-02-01,0.595356186975474,0.641962383033052,0.0400008943668735,0.707865637632409,
2008-01-01,0.53986714879176,0.641962383033052,0.148866958231997,0.810526328587332,0.886602825653771
2007-12-01,0.53986714879176,0.308607766900242,0.123576097415373,1.01584771049718,
2007-11-01,0.7063342633429,0.308607766900242,0.289731620596303,1.22116909240702,
2007-10-01,0.7063342633429,0.641962383033052,0.285804361398795,1.22116909240702,0.886602825653771
2007-09-01,0.7063342633429,-0.0247468492325671,0.314728243157326,1.42649047431686,
2007-08-01,0.761823301526614,0.975316999165862,0.295218351153106,1.22116909240702,
2007-07-01,0.7063342633429,0.641962383033052,0.294849947359385,1.01584771049718,0.886602825653771
2007-06-01,0.761823301526614,0.641962383033052,0.481624862147585,0.707865637632409,
2007-05-01,0.87280137789404,0.975316999165862,0.453688040360564,1.01584771049718,
2007-04-01,0.817312339710327,0.641962383033052,0.440422537763522,1.01584771049718,0.886602825653771
2007-03-01,0.87280137789404,0.975316999165862,0.625775226208277,1.1185084014521,
2007-02-01,0.817312339710327,0.641962383033052,0.418721433550422,0.810526328587332,
2007-01-01,0.761823301526614,0.641962383033052,0.386961463192578,1.01584771049718,1.87027895338642
2006-12-01,0.87280137789404,0.975316999165862,0.43586186599746,0.810526328587332,
2006-11-01,0.817312339710327,0.975316999165862,0.410172904971856,0.810526328587332,
2006-10-01,0.87280137789404,0.975316999165862,0.433200224041725,0.605204946677488,0.886602825653771
2006-09-01,0.817312339710327,0.641962383033052,0.466153013960359,0.605204946677488,
2006-08-01,0.7063342633429,0.975316999165862,0.368959818678165,0.605204946677488,
2006-07-01,0.7063342633429,0.975316999165862,0.186572646879977,0.399883564767644,1.3784408895201
2006-06-01,0.761823301526614,0.975316999165862,0.350750178249753,0.399883564767644,
2006-05-01,0.761823301526614,0.975316999165862,0.281585395496998,0.502544255722566,
2006-04-01,0.7063342633429,0.308607766900242,0.398985325359879,0.502544255722566,0.886602825653771
2006-03-01,0.7063342633429,0.975316999165862,0.386190428270364,0.605204946677488,
2006-02-01,0.650845225159187,0.975316999165862,0.15006609452261,0.502544255722566,
2006-01-01,0.7063342633429,0.975316999165862,0.221938093956092,0.810526328587332,0.394764761787445
2005-12-01,0.595356186975474,0.641962383033052,0.101617744480564,0.913187019542253,
2005-11-01,0.53986714879176,0.641962383033052,0.00725840351060298,0.810526328587332,
2005-10-01,0.53986714879176,0.641962383033052,0.00699624445256972,0.605204946677488,0.394764761787445
2005-09-01,0.53986714879176,1.30867161529867,0.0591246348284901,0.502544255722566,
2005-08-01,0.595356186975474,0.975316999165862,0.0159236134726742,0.605204946677488,
2005-07-01,0.53986714879176,0.308607766900242,0.0537545290879613,0.502544255722566,-0.0970733020788801
2005-06-01,0.53986714879176,0.641962383033052,-0.0687217767932662,0.297222873812722,
2005-05-01,0.484378110608047,0.641962383033052,-0.222174196532227,0.1945621828578,
2005-04-01,0.428889072424334,0.641962383033052,-0.0608771516295435,0.0919014919028779,-0.588911365945206
2005-03-01,0.428889072424334,0.641962383033052,-0.129223625255469,0.1945621828578,
2005-02-01,0.317910996056907,0.308607766900242,-0.220089896149604,-0.0107591990520442,
2005-01-01,0.373400034240621,0.641962383033052,-0.248854814957775,0.0919014919028779,-0.0970733020788801
2004-12-01,0.317910996056907,0.308607766900242,-0.161594676897154,-0.113419890006966,
2004-11-01,0.317910996056907,0.641962383033052,-0.428271523381576,0.297222873812722,
2004-10-01,0.262421957873194,-0.0247468492325671,-0.247269131958681,0.297222873812722,-0.588911365945206
2004-09-01,0.317910996056907,-0.0247468492325671,-0.272336169172354,0.399883564767644,
2004-08-01,0.317910996056907,0.308607766900242,-0.409059447708503,0.0919014919028779,
2004-07-01,0.262421957873194,0.308607766900242,-0.318947421630188,0.0919014919028779,0.886602825653771
2004-06-01,0.206932919689481,0.308607766900242,-0.551438949275542,-0.113419890006966,
2004-05-01,0.206932919689481,-0.358101465365376,-0.378793341239778,-0.113419890006966,
2004-04-01,0.206932919689481,-0.0247468492325671,-0.456350982393127,-0.113419890006966,0.394764761787445
2004-03-01,0.0959548433220545,0.308607766900242,-0.507730726172824,-0.0107591990520442,
2004-02-01,0.206932919689481,-0.0247468492325671,-0.446744917324787,0.0919014919028779,
2004-01-01,0.151443881505768,-0.358101465365376,-0.529079478868844,-0.113419890006966,-0.588911365945206
2003-12-01,0.151443881505768,-0.0247468492325671,-0.524135969343394,-0.113419890006966,
2003-11-01,0.0959548433220545,-0.358101465365376,-0.60470772930771,-0.113419890006966,
2003-10-01,-0.0150232330453721,-0.0247468492325671,-0.636738895389123,0.0919014919028779,-0.588911365945206
2003-09-01,-0.0705122712290852,-0.358101465365376,-0.74939613015371,0.0919014919028779,
2003-08-01,-0.0705122712290852,-0.691456081498186,-0.706798906741986,0.1945621828578,
2003-07-01,-0.126001309412799,-0.691456081498186,-0.804543484011678,0.297222873812722,1.87027895338642
2003-06-01,-0.181490347596512,-0.358101465365376,-0.681225989176925,0.399883564767644,
2003-05-01,-0.0705122712290852,-0.358101465365376,-0.676491277323797,0.297222873812722,
2003-04-01,-0.0150232330453721,-0.358101465365376,-0.731732691817197,0.297222873812722,-0.588911365945206
2003-03-01,0.040465805138341,-0.358101465365376,-0.698829386812684,0.399883564767644,
2003-02-01,0.040465805138341,-0.0247468492325671,-0.65015621734085,0.502544255722566,
2003-01-01,0.0959548433220545,-0.0247468492325671,-0.547406193971712,0.297222873812722,2.36211701725275
2002-12-01,-0.0150232330453721,-0.0247468492325671,-0.677957016170167,0.0919014919028779,
2002-11-01,0.040465805138341,-0.358101465365376,-0.517248626992629,0.0919014919028779,
2002-10-01,0.151443881505768,-0.0247468492325671,-0.494855547753506,0.605204946677488,-1.57258749367786
2002-09-01,0.151443881505768,-0.0247468492325671,-0.560783115203956,0.707865637632409,
2002-08-01,0.151443881505768,0.308607766900242,-0.478216200746956,0.913187019542253,
2002-07-01,0.0959548433220545,0.308607766900242,-0.556424363665279,0.913187019542253,-1.08074942981153
2002-06-01,0.0959548433220545,-0.0247468492325671,-0.538057672578907,1.1185084014521,
2002-05-01,0.0959548433220545,-0.0247468492325671,-0.520221753756933,1.01584771049718,
2002-04-01,0.040465805138341,0.308607766900242,-0.548186355937301,0.913187019542253,1.87027895338642
2002-03-01,0.151443881505768,-0.0247468492325671,-0.437949198356839,1.1185084014521,
2002-02-01,0.151443881505768,0.308607766900242,-0.496770779337483,1.32382978336194,
2002-01-01,0.151443881505768,0.975316999165862,-0.37769493844873,1.52915116527179,0.886602825653771
2001-12-01,0.151443881505768,0.308607766900242,-0.401716441360481,1.52915116527179,
2001-11-01,0.262421957873194,0.308607766900242,-0.308678924943958,1.63181185622671,
2001-10-01,0.373400034240621,0.641962383033052,-0.273108619160871,1.73447254718163,1.3784408895201
2001-09-01,0.53986714879176,0.641962383033052,0.0373496810690682,1.93979392909147,
2001-08-01,0.595356186975474,0.975316999165862,0.0423483399264834,2.14511531100132,
2001-07-01,0.761823301526614,0.975316999165862,0.40875289074709,2.14511531100132,1.3784408895201
2001-06-01,0.817312339710327,0.975316999165862,0.398372345670646,2.14511531100132,
2001-05-01,0.928290416077753,1.30867161529867,0.532653102979886,2.04245462004639,
2001-04-01,0.87280137789404,1.64202623143148,0.621344308586861,2.24777600195624,1.3784408895201
2001-03-01,0.928290416077753,1.30867161529867,0.760432739352715,2.14511531100132,
2001-02-01,0.983779454261466,1.30867161529867,0.977389069850559,2.14511531100132,
2001-01-01,0.983779454261466,1.64202623143148,1.08973591031397,2.24777600195624,1.3784408895201
2000-12-01,1.15024656881261,0.975316999165862,1.20971126722496,2.45309738386608,
2000-11-01,1.15024656881261,,,,
2000-10-01,1.15024656881261,,,,
2000-09-01,1.15024656881261,,,,
2000-08-01,1.03926849244518,,,,
2000-07-01,1.09475753062889,,,,
2000-06-01,1.09475753062889,,,,
2000-05-01,1.09475753062889,,,,
2000-04-01,1.20573560699632,,,,
2000-03-01,1.09475753062889,,,,
2000-02-01,1.03926849244518,,,,
2000-01-01,1.09475753062889,,,,
