date,claimant_count,claimant_rate,vacancies,unemployed,unemployed_job,job_unemployed,vu,unemp_rate,vu_alt,search_unemployment_benefits,claimant_count_mom,unemployed_mom,search_unemployment_benefits_mom,claimant_count_yoy,unemployed_yoy,search_unemployment_benefits_yoy
2017-03-01,782815,2.2,773,1527,2,0.5,0.5062213490504257,4.6,0.9874619162892893,27,1.885257636692567,-1.4838709677419355,8,2.1346356076163735,-9.48429164196799,-32.5
2017-02-01,768330,2.2,767,1550,2,0.5,0.4948387096774194,4.7,0.9982689729673447,25,-0.5144353964700383,-1.4621741894469167,4.166666666666666,1.3007868534300904,-8.823529411764707,-41.86046511627907
2017-01-01,772303,2.2,754,1573,2.1,0.47619047619047616,0.4793388429752066,4.8,0.9763007524248902,24,-1.0504777694355685,-0.7570977917981072,50,0.9769478486096929,-6.591448931116389,-44.18604651162791
2016-12-01,780502,2.2,758,1585,2.1,0.47619047619047616,0.4782334384858044,4.8,0.9711698368485924,16,-0.8567831951090319,-1.0611735330836454,-23.809523809523807,1.4128903834060091,-6.101895734597156,-54.285714285714285
2016-11-01,787247,2.2,758,1602,2.1,0.47619047619047616,0.4731585518102372,4.9,0.9628490168905057,21,0.5386773669940704,-0.6819590824550528,-41.66666666666667,2.039501653895208,-5.038529934795495,-47.5
2016-10-01,783029,2.2,762,1613,2.1,0.47619047619047616,0.472411655300682,4.9,0.9731440342567134,36,0.435589565859834,-0.30902348578491967,-10,0.7850128068165729,-5.947521865889213,-12.195121951219512
2016-09-01,779633,2.2,755,1618,2.1,0.47619047619047616,0.46662546353522866,4.9,0.9684043646177112,40,0.374909394750496,-2.997601918465228,14.285714285714285,-0.1250305850944583,-8.068181818181818,-6.976744186046512
2016-08-01,776721,2.2,753,1668,2.2,0.4545454545454546,0.45143884892086333,5,0.9694600763980888,35,0.601624710520726,2.0183486238532113,-5.405405405405405,-1.0836315474446978,-6.239460370994941,-10.256410256410255
2016-07-01,772076,2.2,749,1635,2.2,0.4545454545454546,0.4581039755351682,4.9,0.9701117506566711,37,-0.04492357166992697,-0.48691418137553255,-11.904761904761903,-2.383652641387533,-10.26344676180022,-21.27659574468085
2016-06-01,772423,2.2,750,1643,2.2,0.4545454545454546,0.4564820450395618,5,0.9709705692347328,42,0.6696338387952325,-0.30339805825242716,7.6923076923076925,-2.801116923351827,-11.141157382368847,-12.5
2016-05-01,767285,2.2,748,1648,2.2,0.4545454545454546,0.4538834951456311,5,0.9748659233531217,39,0.27929237219466035,-1.0804321728691477,-2.5,-3.577855523552446,-10.822510822510822,-9.30232558139535
2016-04-01,765148,2.2,745,1666,2.2,0.4545454545454546,0.44717887154861946,5.1,0.9736678394245296,40,-0.17039509220383742,-1.2448132780082988,0,-4.9119331703685845,-8.108108108108109,0
2016-03-01,766454,2.2,746,1687,2.3,0.4347826086956522,0.44220509780675754,5.1,0.9733134669530069,40,1.053444856974095,-0.7647058823529412,-6.976744186046512,-5.9324415709059135,-7.612267250821468,-9.090909090909092
2016-02-01,758464,2.1,745,1700,2.3,0.4347826086956522,0.43823529411764706,5.2,0.9822483334739684,43,-0.8324714871651385,0.9501187648456058,0,-9.133885624262463,-7.608695652173914,-10.416666666666668
2016-01-01,764831,2.2,746,1684,2.3,0.4347826086956522,0.4429928741092636,5.1,0.9753788745487565,43,-0.6232881340075985,-0.23696682464454977,22.857142857142858,-10.603483844876214,-9.364908503767493,-6.521739130434782
2015-12-01,769628,2.2,743,1688,2.3,0.4347826086956522,0.4401658767772512,5.1,0.9654014666826051,35,-0.24419581289727185,0.05927682276229994,-12.5,-12.198349671953663,-9.732620320855615,-10.256410256410255
2015-11-01,771512,2.2,742,1687,2.3,0.4347826086956522,0.4398340248962655,5.1,0.9617478406039051,40,-0.6973601225335616,-1.6326530612244898,-2.4390243902439024,-14.080165355523283,-12.318087318087318,-4.761904761904762
