week,Week,Geopolitical (weekly),Geopolitical mood
2015-03-08T00:00:00Z,2015-03-08T00:00:00Z,-0.044989732420530476,-0.04541768648156103
2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,-0.04489496381107037,-0.046888881449561
2015-02-22T00:00:00Z,2015-02-22T00:00:00Z,-0.04253347474438386,-0.04727375102474729
2015-02-15T00:00:00Z,2015-02-15T00:00:00Z,-0.049252574950259434,-0.048881663943201314
2015-02-08T00:00:00Z,2015-02-08T00:00:00Z,-0.05087451229253034,-0.04767182964964309
2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,-0.046434442111815556,-0.04787307376080013
2015-01-25T00:00:00Z,2015-01-25T00:00:00Z,-0.04896512641819992,-0.049056240251056565
2015-01-18T00:00:00Z,2015-01-18T00:00:00Z,-0.044413237776026536,-0.05305092521645457
2015-01-11T00:00:00Z,2015-01-11T00:00:00Z,-0.05167948873715854,-0.05440876984318932
2015-01-04T00:00:00Z,2015-01-04T00:00:00Z,-0.05116710807284127,-0.05551898577013558
2014-12-28T00:00:00Z,2014-12-28T00:00:00Z,-0.0649438662797919,-0.05586358506120524
2014-12-21T00:00:00Z,2014-12-21T00:00:00Z,-0.04984461628296558,-0.05074666416341672
2014-12-14T00:00:00Z,2014-12-14T00:00:00Z,-0.05612035244494357,-0.05026183109431782
2014-12-07T00:00:00Z,2014-12-07T00:00:00Z,-0.05254550523711992,-0.04640054147326258
2014-11-30T00:00:00Z,2014-11-30T00:00:00Z,-0.044476182688637816,-0.044924511691170864
2014-11-23T00:00:00Z,2014-11-23T00:00:00Z,-0.047905284006569966,-0.04452802351538489
2014-11-16T00:00:00Z,2014-11-16T00:00:00Z,-0.040675193960722604,-0.042840336606708426
2014-11-09T00:00:00Z,2014-11-09T00:00:00Z,-0.04664138610875306,-0.043821417768999754
2014-11-02T00:00:00Z,2014-11-02T00:00:00Z,-0.04289022998549391,-0.04477833600169175
2014-10-26T00:00:00Z,2014-10-26T00:00:00Z,-0.04115453637186412,-0.04597365331838256
2014-10-19T00:00:00Z,2014-10-19T00:00:00Z,-0.04459951860988793,-0.047661557025034204
2014-10-12T00:00:00Z,2014-10-12T00:00:00Z,-0.05046905903952105,-0.04914912111247506
2014-10-05T00:00:00Z,2014-10-05T00:00:00Z,-0.04767149925225715,-0.049226766471397274
2014-09-28T00:00:00Z,2014-09-28T00:00:00Z,-0.04790615119847067,-0.04834241508158978
2014-09-21T00:00:00Z,2014-09-21T00:00:00Z,-0.050549774959651406,-0.04824609053639324
2014-09-14T00:00:00Z,2014-09-14T00:00:00Z,-0.05077964047520987,-0.049492827254356664
2014-09-07T00:00:00Z,2014-09-07T00:00:00Z,-0.044134093693027204,-0.05119096113134102
2014-08-31T00:00:00Z,2014-08-31T00:00:00Z,-0.04752085301768446,-0.05375998532663113
2014-08-24T00:00:00Z,2014-08-24T00:00:00Z,-0.05553672183150511,-0.059551915284173265
2014-08-17T00:00:00Z,2014-08-17T00:00:00Z,-0.057572175983147296,-0.06108950324098359
2014-08-10T00:00:00Z,2014-08-10T00:00:00Z,-0.05441019047418766,-0.061983042434500105
2014-08-03T00:00:00Z,2014-08-03T00:00:00Z,-0.070688572847853,-0.06058038251719637
2014-07-27T00:00:00Z,2014-07-27T00:00:00Z,-0.06168707365874642,-0.0555192993040711
2014-07-20T00:00:00Z,2014-07-20T00:00:00Z,-0.06114633275721335,-0.05089858588841631
2014-07-13T00:00:00Z,2014-07-13T00:00:00Z,-0.04879955080497268,-0.04662355523086671
2014-07-06T00:00:00Z,2014-07-06T00:00:00Z,-0.05044423999535196,-0.04707243002759763
2014-06-29T00:00:00Z,2014-06-29T00:00:00Z,-0.043204219996127245,-0.04479861958308008
2014-06-22T00:00:00Z,2014-06-22T00:00:00Z,-0.04404621012701495,-0.046029690557686805
2014-06-15T00:00:00Z,2014-06-15T00:00:00Z,-0.050595049991896346,-0.04712771945771866
2014-06-08T00:00:00Z,2014-06-08T00:00:00Z,-0.04134899821728177,-0.04570569945426806
2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,-0.04812850389455414,-0.04580732634459078
2014-05-25T00:00:00Z,2014-05-25T00:00:00Z,-0.04843832572714238,-0.04538259342271456
2014-05-18T00:00:00Z,2014-05-18T00:00:00Z,-0.04490696997809395,-0.044212313117846486
2014-05-11T00:00:00Z,2014-05-11T00:00:00Z,-0.041755505778572656,-0.042633272098820486
2014-05-04T00:00:00Z,2014-05-04T00:00:00Z,-0.04642957220704923,-0.04168266479263637
2014-04-27T00:00:00Z,2014-04-27T00:00:00Z,-0.04375720450767011,-0.04037008521259748
2014-04-20T00:00:00Z,2014-04-20T00:00:00Z,-0.03859080590198997,-0.03991862721374626
2014-04-13T00:00:00Z,2014-04-13T00:00:00Z,-0.03795307655383615,-0.041476376836833646
2014-04-06T00:00:00Z,2014-04-06T00:00:00Z,-0.04117925388689371,-0.04432783457077706
2014-03-30T00:00:00Z,2014-03-30T00:00:00Z,-0.041951372512265224,-0.046806724967967304
2014-03-23T00:00:00Z,2014-03-23T00:00:00Z,-0.044821804394339505,-0.0512756912981737
2014-03-16T00:00:00Z,2014-03-16T00:00:00Z,-0.04935890748960979,-0.053091010943511194
2014-03-09T00:00:00Z,2014-03-09T00:00:00Z,-0.051094815475654705,-0.05258271630385809
2014-03-02T00:00:00Z,2014-03-02T00:00:00Z,-0.05982723783309081,-0.04920996009803358
2014-02-23T00:00:00Z,2014-02-23T00:00:00Z,-0.05208308297568949,-0.044924004900570996
2014-02-16T00:00:00Z,2014-02-16T00:00:00Z,-0.04732572893099739,-0.042461711927316154
2014-02-09T00:00:00Z,2014-02-09T00:00:00Z,-0.03760379065235664,-0.04266313306179106
2014-02-02T00:00:00Z,2014-02-02T00:00:00Z,-0.04268341704324047,-0.043192004566697514
2014-01-26T00:00:00Z,2014-01-26T00:00:00Z,-0.04223391108267012,-0.041541558572733325
2014-01-19T00:00:00Z,2014-01-19T00:00:00Z,-0.04813141346889701,-0.042294473061634655
2014-01-12T00:00:00Z,2014-01-12T00:00:00Z,-0.03971927667198248,-0.041125606155987565
2014-01-05T00:00:00Z,2014-01-05T00:00:00Z,-0.03608163306738371,-0.041805425945801
2013-12-29T00:00:00Z,2013-12-29T00:00:00Z,-0.04524556903827541,-0.041889076635745204
2013-12-22T00:00:00Z,2013-12-22T00:00:00Z,-0.043455945846308665,-0.04050661163979462
2013-12-15T00:00:00Z,2013-12-15T00:00:00Z,-0.0424385558312362,-0.04155384865576643
2013-12-08T00:00:00Z,2013-12-08T00:00:00Z,-0.03641623582716057,-0.0402114595262098
2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,-0.039715709054473046,-0.04050527296501804
2013-11-24T00:00:00Z,2013-11-24T00:00:00Z,-0.04764489391019592,-0.03854623217057119
2013-11-17T00:00:00Z,2013-11-17T00:00:00Z,-0.03706899931300966,-0.036815780889282446
2013-11-10T00:00:00Z,2013-11-10T00:00:00Z,-0.037591489582393535,-0.03541229984837161
2013-11-03T00:00:00Z,2013-11-03T00:00:00Z,-0.031879545876685636,-0.0335347620580031
2013-10-27T00:00:00Z,2013-10-27T00:00:00Z,-0.04072308878504094,-0.03539801325023244
2013-10-20T00:00:00Z,2013-10-20T00:00:00Z,-0.031455075149366324,-0.034730583386817795
2013-10-13T00:00:00Z,2013-10-13T00:00:00Z,-0.030081338420919493,-0.03673693272279532
2013-10-06T00:00:00Z,2013-10-06T00:00:00Z,-0.03933255064560298,-0.038540740519639016
2013-09-29T00:00:00Z,2013-09-29T00:00:00Z,-0.03805336933138239,-0.038367879094055334
2013-09-22T00:00:00Z,2013-09-22T00:00:00Z,-0.0394804724932764,-0.03904427645751429
2013-09-15T00:00:00Z,2013-09-15T00:00:00Z,-0.03729656960829428,-0.04695776747389253
2013-09-08T00:00:00Z,2013-09-08T00:00:00Z,-0.038641104943268265,-0.05117386974233877
2013-09-01T00:00:00Z,2013-09-01T00:00:00Z,-0.04075895878521823,-0.052641205177909975
2013-08-25T00:00:00Z,2013-08-25T00:00:00Z,-0.07113443655878934,-0.05179951091960774
2013-08-18T00:00:00Z,2013-08-18T00:00:00Z,-0.05416097868207923,-0.042342948618282986
2013-08-11T00:00:00Z,2013-08-11T00:00:00Z,-0.04451044668555308,-0.03650947067921678
2013-08-04T00:00:00Z,2013-08-04T00:00:00Z,-0.0373921817520093,-0.03588124976986276
2013-07-28T00:00:00Z,2013-07-28T00:00:00Z,-0.033308187353490316,-0.03694668908692737
2013-07-21T00:00:00Z,2013-07-21T00:00:00Z,-0.030827066925814443,-0.040227250110498554
2013-07-14T00:00:00Z,2013-07-14T00:00:00Z,-0.04199756304813698,-0.04262971915959777
2013-07-07T00:00:00Z,2013-07-07T00:00:00Z,-0.04165393902026777,-0.043741246795111634
2013-06-30T00:00:00Z,2013-06-30T00:00:00Z,-0.04643043144777503,-0.04530330918005159
2013-06-23T00:00:00Z,2013-06-23T00:00:00Z,-0.0404369431222113,-0.04591277191222471
2013-06-16T00:00:00Z,2013-06-16T00:00:00Z,-0.04644367359019245,-0.04643499829853973
2013-06-09T00:00:00Z,2013-06-09T00:00:00Z,-0.04790218856002759,-0.04776243587059275
2013-06-02T00:00:00Z,2013-06-02T00:00:00Z,-0.0488682823764675,-0.04615663567054687
2013-05-26T00:00:00Z,2013-05-26T00:00:00Z,-0.0425258486674714,-0.04375432905583
2013-05-19T00:00:00Z,2013-05-19T00:00:00Z,-0.05175342387840451,-0.04322341022311888
2013-05-12T00:00:00Z,2013-05-12T00:00:00Z,-0.041478987759844065,-0.04148050476056338
2013-05-05T00:00:00Z,2013-05-05T00:00:00Z,-0.039259055917600025,-0.04382529097763642
2013-04-28T00:00:00Z,2013-04-28T00:00:00Z,-0.04040217333662693,-0.045196224842951785
2013-04-21T00:00:00Z,2013-04-21T00:00:00Z,-0.04478180202818251,-0.046251817711106716
2013-04-14T00:00:00Z,2013-04-14T00:00:00Z,-0.05085813262813623,-0.04627496106475875
2013-04-07T00:00:00Z,2013-04-07T00:00:00Z,-0.044742791378861446,-0.04443673590879152
2013-03-31T00:00:00Z,2013-03-31T00:00:00Z,-0.04462454480924667,-0.04375016026158664
2013-03-24T00:00:00Z,2013-03-24T00:00:00Z,-0.044874375442790645,-0.043778103068387295
2013-03-17T00:00:00Z,2013-03-17T00:00:00Z,-0.04350523200426732,-0.0432191387324992
2013-03-10T00:00:00Z,2013-03-10T00:00:00Z,-0.04199648879004191,-0.04372232266966769
2013-03-03T00:00:00Z,2013-03-03T00:00:00Z,-0.044736316036449314,-0.04451743900198145
2013-02-24T00:00:00Z,2013-02-24T00:00:00Z,-0.04263851809923825,-0.04573784010612228
2013-02-17T00:00:00Z,2013-02-17T00:00:00Z,-0.045517967752941264,-0.04650032893488287
2013-02-10T00:00:00Z,2013-02-10T00:00:00Z,-0.045176954119296966,-0.046658016438273026
2013-02-03T00:00:00Z,2013-02-03T00:00:00Z,-0.04961792045301264,-0.04943402978484422
2013-01-27T00:00:00Z,2013-01-27T00:00:00Z,-0.04568847341428065,-0.04818963528979915
2013-01-20T00:00:00Z,2013-01-20T00:00:00Z,-0.046148717766501875,-0.04557812232225536
2013-01-13T00:00:00Z,2013-01-13T00:00:00Z,-0.05628100750558172,-0.04458628910956612
2013-01-06T00:00:00Z,2013-01-06T00:00:00Z,-0.04464034247283236,-0.03987291540647638
2012-12-30T00:00:00Z,2012-12-30T00:00:00Z,-0.0352424215441055,-0.0405111118198655
2012-12-23T00:00:00Z,2012-12-23T00:00:00Z,-0.04218138491574493,-0.04380304822483391
2012-12-16T00:00:00Z,2012-12-16T00:00:00Z,-0.03742751269322273,-0.04528602771527549
2012-12-09T00:00:00Z,2012-12-09T00:00:00Z,-0.04719312812638884,-0.047481569092695415
2012-12-02T00:00:00Z,2012-12-02T00:00:00Z,-0.048410167163979154,-0.04706962661993637
2012-11-25T00:00:00Z,2012-11-25T00:00:00Z,-0.048113302877511255,-0.04478028935399819
2012-11-18T00:00:00Z,2012-11-18T00:00:00Z,-0.046209678202902414,-0.044401036863931494
2012-11-11T00:00:00Z,2012-11-11T00:00:00Z,-0.045545358235352676,-0.04416983958836718
2012-11-04T00:00:00Z,2012-11-04T00:00:00Z,-0.03925281810022642,-0.04473567958137861
2012-10-28T00:00:00Z,2012-10-28T00:00:00Z,-0.046596292917244445,-0.04926172173293872
2012-10-21T00:00:00Z,2012-10-21T00:00:00Z,-0.045284889100645195,-0.04972113848063747
2012-10-14T00:00:00Z,2012-10-14T00:00:00Z,-0.047808718207398376,-0.05166671550157955
2012-10-07T00:00:00Z,2012-10-07T00:00:00Z,-0.057356986706466856,-0.053261449047841934
2012-09-30T00:00:00Z,2012-09-30T00:00:00Z,-0.048433959908039476,-0.05190532490588911
2012-09-23T00:00:00Z,2012-09-23T00:00:00Z,-0.053067197184413495,-0.05051345331313937
2012-09-16T00:00:00Z,2012-09-16T00:00:00Z,-0.0541876523924479,-0.048969284219944405
2012-09-09T00:00:00Z,2012-09-09T00:00:00Z,-0.05193249013865555,-0.04719274167458972
2012-09-02T00:00:00Z,2012-09-02T00:00:00Z,-0.04286647353704052,-0.04648253050319156
2012-08-26T00:00:00Z,2012-08-26T00:00:00Z,-0.046890520811633626,-0.048845668845103635
2012-08-19T00:00:00Z,2012-08-19T00:00:00Z,-0.04708148221102918,-0.04910551167713376
2012-08-12T00:00:00Z,2012-08-12T00:00:00Z,-0.049091645453062924,-0.049838029399971895
2012-08-05T00:00:00Z,2012-08-05T00:00:00Z,-0.052319026904688815,-0.052732278511373396
2012-07-29T00:00:00Z,2012-07-29T00:00:00Z,-0.04792989213975416,-0.05365154800932554
2012-07-22T00:00:00Z,2012-07-22T00:00:00Z,-0.05001155310238168,-0.05251571059731253
2012-07-15T00:00:00Z,2012-07-15T00:00:00Z,-0.060668641898668926,-0.05185171252135193
2012-07-08T00:00:00Z,2012-07-08T00:00:00Z,-0.0559961048964974,-0.050690376881545936
2012-07-01T00:00:00Z,2012-07-01T00:00:00Z,-0.043386542491702124,-0.04866233312793659
2012-06-24T00:00:00Z,2012-06-24T00:00:00Z,-0.04735556079853926,-0.051669541308473475
2012-06-17T00:00:00Z,2012-06-17T00:00:00Z,-0.056023299339444964,-0.05367077847734692
2012-06-10T00:00:00Z,2012-06-10T00:00:00Z,-0.047883929882060014,-0.05146335066133213
2012-06-03T00:00:00Z,2012-06-03T00:00:00Z,-0.05541537521384968,-0.05232407919109835
2012-05-27T00:00:00Z,2012-05-27T00:00:00Z,-0.05536050947403301,-0.050078559145860145
2012-05-20T00:00:00Z,2012-05-20T00:00:00Z,-0.04719358807538581,-0.04854341713827553
2012-05-13T00:00:00Z,2012-05-13T00:00:00Z,-0.05132684400112488,-0.048239080316957346
2012-05-06T00:00:00Z,2012-05-06T00:00:00Z,-0.04643329503289688,-0.04794746367563092
2012-04-29T00:00:00Z,2012-04-29T00:00:00Z,-0.04921994144369452,-0.048180213150056383
2012-04-22T00:00:00Z,2012-04-22T00:00:00Z,-0.045976240790113115,-0.04751197159120499
2012-04-15T00:00:00Z,2012-04-15T00:00:00Z,-0.050160377435819185,-0.047220542278290846
2012-04-08T00:00:00Z,2012-04-08T00:00:00Z,-0.04736429293059872,-0.04578610850853099
2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,-0.04654697520828894,-0.04694407563623275
2012-03-25T00:00:00Z,2012-03-25T00:00:00Z,-0.04481052353845653,-0.04596331620597409
2012-03-18T00:00:00Z,2012-03-18T00:00:00Z,-0.044422642356779764,-0.04649073962987229
2012-03-11T00:00:00Z,2012-03-11T00:00:00Z,-0.051996161441405786,-0.04656175705629174
2012-03-04T00:00:00Z,2012-03-04T00:00:00Z,-0.0426239374872543,-0.045191863987701905
2012-02-26T00:00:00Z,2012-02-26T00:00:00Z,-0.04692021723404931,-0.04671655298574416
2012-02-19T00:00:00Z,2012-02-19T00:00:00Z,-0.04470671206245756,-0.04554125182656346
2012-02-12T00:00:00Z,2012-02-12T00:00:00Z,-0.046516589167046464,-0.04497816138944044
2012-02-05T00:00:00Z,2012-02-05T00:00:00Z,-0.04872269347942332,-0.044139206814744494
2012-01-29T00:00:00Z,2012-01-29T00:00:00Z,-0.04221901259732651,-0.04323610033620294
2012-01-22T00:00:00Z,2012-01-22T00:00:00Z,-0.04245435031396548,-0.043317158443249085
2012-01-15T00:00:00Z,2012-01-15T00:00:00Z,-0.043160770868262664,-0.04672833816810578
2012-01-08T00:00:00Z,2012-01-08T00:00:00Z,-0.045110267565257094,-0.04975891048920555
2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,-0.04254324502551112,-0.05236779569557126
2011-12-25T00:00:00Z,2011-12-25T00:00:00Z,-0.05609906921339224,-0.055361912265155154
2011-12-18T00:00:00Z,2011-12-18T00:00:00Z,-0.05528306015266173,-0.05265674479481234
2011-12-11T00:00:00Z,2011-12-11T00:00:00Z,-0.05554580839071993,-0.0543244958302823
2011-12-04T00:00:00Z,2011-12-04T00:00:00Z,-0.054519711303846696,-0.052668743705216466
2011-11-27T00:00:00Z,2011-11-27T00:00:00Z,-0.04527839933202099,-0.05232718385401713
2011-11-20T00:00:00Z,2011-11-20T00:00:00Z,-0.061954064294541596,-0.05433360826127086
2011-11-13T00:00:00Z,2011-11-13T00:00:00Z,-0.04892279989045657,-0.04879398340229382
2011-11-06T00:00:00Z,2011-11-06T00:00:00Z,-0.05315347189904934,-0.04905921836512793
2011-10-30T00:00:00Z,2011-10-30T00:00:00Z,-0.05330409696103593,-0.04713562388683323
2011-10-23T00:00:00Z,2011-10-23T00:00:00Z,-0.039795564858633475,-0.04559786231363982
2011-10-16T00:00:00Z,2011-10-16T00:00:00Z,-0.04998373974179299,-0.04734774397073481
2011-10-09T00:00:00Z,2011-10-09T00:00:00Z,-0.04545909398587056,-0.049492777680839505
2011-10-02T00:00:00Z,2011-10-02T00:00:00Z,-0.04715305066826225,-0.04930669183222495
2011-09-25T00:00:00Z,2011-09-25T00:00:00Z,-0.04679509148701343,-0.04961487445167169
2011-09-18T00:00:00Z,2011-09-18T00:00:00Z,-0.05856387458221178,-0.04926154742678801
2011-09-11T00:00:00Z,2011-09-11T00:00:00Z,-0.04471475059141233,-0.04734443078206502
2011-09-04T00:00:00Z,2011-09-04T00:00:00Z,-0.04838578114604922,-0.04864502302767084
2011-08-28T00:00:00Z,2011-08-28T00:00:00Z,-0.045381783387478725,-0.04930887741214699
2011-08-21T00:00:00Z,2011-08-21T00:00:00Z,-0.05089540800331978,-0.0504992278032097
2011-08-14T00:00:00Z,2011-08-14T00:00:00Z,-0.04991711957383563,-0.050757251682000425
2011-08-07T00:00:00Z,2011-08-07T00:00:00Z,-0.051041198683953834,-0.04918144618227076
2011-07-31T00:00:00Z,2011-07-31T00:00:00Z,-0.05014318495172957,-0.0495317827190744
2011-07-24T00:00:00Z,2011-07-24T00:00:00Z,-0.05192750351848269,-0.04738439164553408
2011-07-17T00:00:00Z,2011-07-17T00:00:00Z,-0.04361389757491692,-0.0429635038465635
2011-07-10T00:00:00Z,2011-07-10T00:00:00Z,-0.052442544831168426,-0.04348844422397193
2011-07-03T00:00:00Z,2011-07-03T00:00:00Z,-0.041553620657568305,-0.041946577605540894
2011-06-26T00:00:00Z,2011-06-26T00:00:00Z,-0.034243952322600336,-0.04270168758850556
2011-06-19T00:00:00Z,2011-06-19T00:00:00Z,-0.04571365908455065,-0.047212641304652525
2011-06-12T00:00:00Z,2011-06-12T00:00:00Z,-0.0462750783574443,-0.048899719662874715
2011-06-05T00:00:00Z,2011-06-05T00:00:00Z,-0.04457406058942695,-0.04900063945366668
2011-05-29T00:00:00Z,2011-05-29T00:00:00Z,-0.052287767187188194,-0.04898459150362216
2011-05-22T00:00:00Z,2011-05-22T00:00:00Z,-0.05246197251743942,-0.05101500949553469
2011-05-15T00:00:00Z,2011-05-15T00:00:00Z,-0.046678757520612145,-0.04779827564641699
2011-05-08T00:00:00Z,2011-05-08T00:00:00Z,-0.044509868789248876,-0.046985452133130386
2011-05-01T00:00:00Z,2011-05-01T00:00:00Z,-0.06040943915483831,-0.04915139837165457
2011-04-24T00:00:00Z,2011-04-24T00:00:00Z,-0.03959503712096864,-0.04726083844092596
2011-04-17T00:00:00Z,2011-04-17T00:00:00Z,-0.043427463467465725,-0.05013195226329649
2011-04-10T00:00:00Z,2011-04-10T00:00:00Z,-0.053173653743345574,-0.05393951711652234
2011-04-03T00:00:00Z,2011-04-03T00:00:00Z,-0.05284719943192393,-0.061381122390929625
2011-03-27T00:00:00Z,2011-03-27T00:00:00Z,-0.051079492410450726,-0.06327221593122664
2011-03-20T00:00:00Z,2011-03-20T00:00:00Z,-0.05865772288036913,-0.06420308955940823
2011-03-13T00:00:00Z,2011-03-13T00:00:00Z,-0.08294007484097472,-0.06399155686628764
2011-03-06T00:00:00Z,2011-03-06T00:00:00Z,-0.06041157359311198,-0.05329843991912172
2011-02-27T00:00:00Z,2011-02-27T00:00:00Z,-0.0548029869231771,-0.048583974840797475
2011-02-20T00:00:00Z,2011-02-20T00:00:00Z,-0.057811592107886764,-0.0464583736708552
2011-02-13T00:00:00Z,2011-02-13T00:00:00Z,-0.04016760705231102,-0.04298051450415217
2011-02-06T00:00:00Z,2011-02-06T00:00:00Z,-0.04155371327981505,-0.04398347316676356
2011-01-30T00:00:00Z,2011-01-30T00:00:00Z,-0.04630058224340798,-0.042328225659423846
2011-01-23T00:00:00Z,2011-01-23T00:00:00Z,-0.043900155441074645,-0.03727130002476968
2011-01-16T00:00:00Z,2011-01-16T00:00:00Z,-0.044179441702756575,-0.03777149003097902
2011-01-09T00:00:00Z,2011-01-09T00:00:00Z,-0.03493272325045618,-0.03518197344483955
2011-01-02T00:00:00Z,2011-01-02T00:00:00Z,-0.026072879704791305,-0.035946423982073226
2010-12-26T00:00:00Z,2010-12-26T00:00:00Z,-0.045900915465912025,-0.037800979977218964
2010-12-19T00:00:00Z,2010-12-19T00:00:00Z,-0.03382137535819871,-0.03608373846680983
2010-12-12T00:00:00Z,2010-12-12T00:00:00Z,-0.037990525399390865,-0.0390375259739456
2010-12-05T00:00:00Z,2010-12-05T00:00:00Z,-0.033491103685374266,-0.03838715178145352
2010-11-28T00:00:00Z,2010-11-28T00:00:00Z,-0.039031949424275465,-0.039369248525032347
2010-11-21T00:00:00Z,2010-11-21T00:00:00Z,-0.0456365253867418,-0.036896443572830576
2010-11-14T00:00:00Z,2010-11-14T00:00:00Z,-0.03538902862942254,-0.034286949468066756
2010-11-07T00:00:00Z,2010-11-07T00:00:00Z,-0.03741949065968958,-0.03317769838977367
2010-10-31T00:00:00Z,2010-10-31T00:00:00Z,-0.029140729615468396,-0.03229343477355674
2010-10-24T00:00:00Z,2010-10-24T00:00:00Z,-0.035198548967686524,-0.034682980533349866
2010-10-17T00:00:00Z,2010-10-17T00:00:00Z,-0.030952024316250184,-0.03531238585667704
2010-10-10T00:00:00Z,2010-10-10T00:00:00Z,-0.033882436194821855,-0.03645242193296701
2010-10-03T00:00:00Z,2010-10-03T00:00:00Z,-0.03869891265464092,-0.037411615948825305
2010-09-26T00:00:00Z,2010-09-26T00:00:00Z,-0.037716170260995184,-0.03634316419736691
2010-09-19T00:00:00Z,2010-09-19T00:00:00Z,-0.03551216862141005,-0.03556320042272239
2010-09-12T00:00:00Z,2010-09-12T00:00:00Z,-0.037719212258255065,-0.035385096642405356
2010-09-05T00:00:00Z,2010-09-05T00:00:00Z,-0.03442510564880733,-0.03393052544492328
2010-08-29T00:00:00Z,2010-08-29T00:00:00Z,-0.034596315162417124,-0.034939980009716376
2010-08-22T00:00:00Z,2010-08-22T00:00:00Z,-0.0347997535001419,-0.0364586203599442
2010-08-15T00:00:00Z,2010-08-15T00:00:00Z,-0.03190092746832677,-0.03595157443357415
2010-08-08T00:00:00Z,2010-08-08T00:00:00Z,-0.03846292390797973,-0.03676639405316978
2010-08-01T00:00:00Z,2010-08-01T00:00:00Z,-0.04067087656332841,-0.03472456098798674
2010-07-25T00:00:00Z,2010-07-25T00:00:00Z,-0.032771569794661684,-0.033692346719053454
2010-07-18T00:00:00Z,2010-07-18T00:00:00Z,-0.035160205946709315,-0.0370639095496185
2010-07-11T00:00:00Z,2010-07-11T00:00:00Z,-0.03029559164724756,-0.03858701151147951
2010-07-04T00:00:00Z,2010-07-04T00:00:00Z,-0.036542019487595244,-0.04218082659647734
2010-06-27T00:00:00Z,2010-06-27T00:00:00Z,-0.0462578211169219,-0.04510165594995279
2010-06-20T00:00:00Z,2010-06-20T00:00:00Z,-0.04125261379415331,-0.047021316337606804
2010-06-13T00:00:00Z,2010-06-13T00:00:00Z,-0.04467085198723889,-0.049051295286029285
2010-06-06T00:00:00Z,2010-06-06T00:00:00Z,-0.04822533690149704,-0.050327849465074
2010-05-30T00:00:00Z,2010-05-30T00:00:00Z,-0.053936462667537974,-0.04667742161512091
2010-05-23T00:00:00Z,2010-05-23T00:00:00Z,-0.049372529587843245,-0.0459507354757954
2010-05-16T00:00:00Z,2010-05-16T00:00:00Z,-0.04977706870341773,-0.04280839818921882
2010-05-09T00:00:00Z,2010-05-09T00:00:00Z,-0.033623625501684705,-0.041007860263821465
2010-05-02T00:00:00Z,2010-05-02T00:00:00Z,-0.051029718110235926,-0.04240758115941957
2010-04-25T00:00:00Z,2010-04-25T00:00:00Z,-0.03680318044153692,-0.04023577051231831
2010-04-18T00:00:00Z,2010-04-18T00:00:00Z,-0.04257491700182829,-0.03968986447293636
2010-04-11T00:00:00Z,2010-04-11T00:00:00Z,-0.03922250908407714,-0.03893082076016592
2010-04-04T00:00:00Z,2010-04-04T00:00:00Z,-0.042342475521830895,-0.03925355559674075
2010-03-28T00:00:00Z,2010-03-28T00:00:00Z,-0.03461955628400912,-0.03804752980353665
2010-03-21T00:00:00Z,2010-03-21T00:00:00Z,-0.039538742150746556,-0.03805085260218467
2010-03-14T00:00:00Z,2010-03-14T00:00:00Z,-0.04051344843037642,-0.03903017655709115
2010-03-07T00:00:00Z,2010-03-07T00:00:00Z,-0.03751837234901449,-0.0406986263082631
2010-02-28T00:00:00Z,2010-02-28T00:00:00Z,-0.034632847478601236,-0.04130878889712018
2010-02-21T00:00:00Z,2010-02-21T00:00:00Z,-0.04345603797037244,-0.04410170044841258
2010-02-14T00:00:00Z,2010-02-14T00:00:00Z,-0.0471872474350642,-0.04278863868921918
2010-02-07T00:00:00Z,2010-02-07T00:00:00Z,-0.03995902270444287,-0.041770608705394126
2010-01-31T00:00:00Z,2010-01-31T00:00:00Z,-0.04580449368377083,-0.04396235227574408
2010-01-24T00:00:00Z,2010-01-24T00:00:00Z,-0.03820379093359882,-0.04465547281733817
2010-01-17T00:00:00Z,2010-01-17T00:00:00Z,-0.04311512749976398,-0.05008633270922845
2010-01-10T00:00:00Z,2010-01-10T00:00:00Z,-0.04872599698584266,-0.05018464517727905
2010-01-03T00:00:00Z,2010-01-03T00:00:00Z,-0.04857697585014723,-0.04843127403083725
2009-12-27T00:00:00Z,2009-12-27T00:00:00Z,-0.059927230501159945,-0.04578295302539069
2009-12-20T00:00:00Z,2009-12-20T00:00:00Z,-0.043508377371966375,-0.042524051730558524
2009-12-13T00:00:00Z,2009-12-13T00:00:00Z,-0.04171251240007548,-0.04265777351495884
2009-12-06T00:00:00Z,2009-12-06T00:00:00Z,-0.03798369182836095,-0.0411106198798373
2009-11-29T00:00:00Z,2009-11-29T00:00:00Z,-0.04689162532183128,-0.03991929052210235
2009-11-22T00:00:00Z,2009-11-22T00:00:00Z,-0.044043264509567644,-0.037566685576604204
2009-11-15T00:00:00Z,2009-11-15T00:00:00Z,-0.03552389785958933,-0.03685890682066854
2009-11-08T00:00:00Z,2009-11-08T00:00:00Z,-0.03321837439742116,-0.0374957087322303
