date,item,index,One month,Three months,Six months,One year
2024-06-01,Medical care services,613.579,2.0405617616977123,3.874900585326313,4.388523841979719,3.2900418325519514
2024-06-01,Nondurables,275.932,-5.623162458157182,-1.365378619184432,-0.32464987409650536,1.2925322398875285
2024-06-01,Domestically produced farm food,316.233,0.0037947483840339302,0.7855361912329828,1.6149600349245619,1.1576576864759827
2024-06-01,Nondurables less food,231.89,-12.339563114023166,-3.399919737156143,-2.4857732317748904,0.27805766128856685
2024-06-01,Nondurables less food and beverages,228.334,-13.233358518469984,-3.661003249418937,-2.716501815094541,0.16582147431961183
2024-06-01,"Nondurables less food, beverages, and apparel",293.137,-17.82783956562255,-5.986426972183878,-4.004044309388255,-0.005798999843084491
2024-06-01,Nondurables less food and apparel,291.356,-16.32615693270433,-5.034487816557231,-3.749653721112012,0.14711543749656178
2024-06-01,Recreation,138.099,0.9169141068073872,0.3454240752470694,1.367978168250339,1.3310342297391444
2024-06-01,Recreation commodities,84.654,4.70914231961217,0.8311865696373211,0.6123379192916723,-1.5685499343046214
2024-06-01,Recreation services,149.445,-1.3708332595435468,0.048192770210131464,1.854846517472497,3.409263897922745
2024-06-01,Services,402.287,1.464189995153431,2.7477923422013717,4.865286579243522,4.982045741604805
2024-06-01,Utilities and public transportation,257.863,-6.805484188265898,-4.761094499661667,1.8303593534150675,2.5039353802610895
2024-06-01,Rent of shelter,417.665,2.4629631129993834,3.989673027577312,5.1182398947259955,5.182504545614806
2024-06-01,Other services,415.685,1.2819019720480052,2.0662841059924775,3.099958299239214,3.034636949053394
2024-06-01,Transportation services,427.917,-6.371175353173808,-0.7609940273449634,7.599986746580045,9.195927324691226
2024-06-01,Services less rent of shelter,415.802,0.42231764494577995,1.114963033980576,4.830047029506623,4.8117908916521515
2024-06-01,Services less medical care services,386.282,1.3549835603859695,2.462380856473234,4.942440491683819,5.216967333008278
2024-06-01,Services less energy services,415.939,1.5799506190016022,3.0945173165652706,4.91825498379117,5.022105850538707
2024-06-01,Transportation,268.962,-14.25043186203,-6.4598855133592314,-0.28493184996190024,1.2326534606510584
2024-06-01,Private transportation,269.293,-12.760535963438013,-5.346836301329072,0.058697980900368485,1.5027930012890864
2024-06-01,Transportation commodities less motor fuel,129.439,-6.809868524310758,-5.348373570329801,-5.56033153776524,-3.9727287564728533
2024-06-01,Men's apparel,131.423,-11.197051280328063,1.5487984365855523,2.9585400334546152,0.6532894232978546
2024-06-01,"Men's suits, sport coats, and outerwear",96.292,-32.03322085026238,-8.48752492606426,-6.029116434477788,-9.416567891478998
2024-06-01,"Men's underwear, nightwear, swimwear and accessories",183.831,-13.710787817459291,-1.2992446345060693,3.4862716432438434,0.9489135269600062
2024-06-01,Men's shirts and sweaters,83.804,0.8776133498010097,13.217923445780123,10.455647671497914,7.558236539819027
2024-06-01,Men's pants and shorts,136.257,10.362561187718612,11.456138172941754,4.467008293923658,0.14184501411101544
2024-06-01,Boys' apparel,115.97,-18.815061142227606,11.680367058012298,8.68689008053396,1.3440296420581626
2024-06-01,Women's apparel,111.898,5.146677877563355,7.3555213166104805,2.1761199690888633,0.9126490269285578
2024-06-01,Women's outerwear,102.379,98.26736304055494,0.368107380453786,-1.2597171942684504,-2.676933314321012
2024-06-01,Women's dresses,109.527,-8.839707834199228,10.893522514926278,7.57986597195921,1.0126442187975533
2024-06-01,Women's suits and separates,75.344,-16.41163843084329,2.754027670827708,0.167442943726126,0.4680436840771794
2024-06-01,"Women's underwear, nightwear, swimwear and accessories",114.663,38.168435663249525,11.43879896488562,1.5956396839801767,1.7752057019607148
2024-06-01,Girls' apparel,105.528,12.697624120573225,-3.789071549155165,14.37933111868308,1.3240645613496096
2024-06-01,Footwear,145.709,-4.967604750062327,-2.658932005380732,1.0806805568503774,0.7314156141333227
2024-06-01,Men's footwear,150.251,-7.358020196573511,-8.0936940889207,2.8730908040401237,0.707798518717123
2024-06-01,Boys' and girls' footwear,163.527,-11.581524030019585,-9.298542247534758,3.1727371318247988,-1.5662527313112125
2024-06-01,Women's footwear,133.865,0.9732357265471281,3.3275216106427807,2.7351719782161776,1.9450007996283647
2024-06-01,Infants' and toddlers' apparel,122.949,-19.185717800753068,-17.406626755106437,-3.904609068471987,-3.0370662460567814
2024-06-01,Jewelry and watches,203.334,59.89172281796527,20.63460961163692,4.711329846614443,2.531856207106955
2024-06-01,Watches,157.433,18.351233633133578,-3.0797006695606144,5.924407630252038,2.039718444965837
2024-06-01,Jewelry,203.326,67.69954606455858,27.26101178437059,4.880361031340175,2.672268398355839
2024-06-01,Educational books and supplies,NA,NA,NA,NA,NA
2024-06-01,"Tuition, other school fees, and childcare",860.436,2.6365911334732095,3.381996282727595,3.6149925821639117,2.9075796083121586
2024-06-01,College tuition and fees,934.895,2.0281872936501966,2.157203363933191,2.103432861765442,1.4596638974653864
2024-06-01,Elementary and high school tuition and fees,1031.471,11.489044241037272,7.843419380473349,5.704621645270147,4.906166601575217
2024-06-01,Day care and preschool,364.954,-0.08545065118855666,4.2317481181175065,5.499201325651781,4.924301231075304
2024-06-01,Technical and business school tuition and fees,275.15,0.9512622738875542,0.7962340300974979,0.8500109908608833,1.557223056793056
2024-06-01,Postage and delivery services,240.682,1.6448568192009683,3.4426351589765147,9.736150084054241,3.7042462890751144
2024-06-01,Postage,373.419,2.9678652648947423,3.7791757812347004,10.592512274217913,3.195470021223909
2024-06-01,Delivery services,431.21,-6.505520945186671,1.2885413623340947,4.8429179277174494,6.660697236087682
2024-06-01,"Information technology, hardware and services",7.024,-4.336860211297299,-3.8347484000824883,1.4681343780601264,-1.5557112824106485
2024-06-01,"Computers, peripherals, and smart home assistants",35.778,-20.693965919198853,-7.963379725232356,0.027955997123751963,-4.226784806060445
2024-06-01,Internet services and electronic information providers,87.186,-4.406002540242493,0.38631301624101333,6.915977699310116,4.324414875795727
2024-06-01,"Telephone hardware, calculators, and other consumer information items",8.016,7.960065812895256,-10.002282886571013,-9.08546491126211,-11.979795761502135
2024-06-01,Information technology commodities,38.022,-4.524903210675079,-9.176301177555757,-5.118006791304152,-8.543801414345504
2024-06-01,Cereals and cereal products,284.471,-14.58195049545441,0.08300403846412951,-0.4477457288406095,-1.249691916228993
2024-06-01,Flour and prepared flour mixes,325.106,6.8021575183311755,7.937259540911534,1.209235904899808,0.9495478934817148
2024-06-01,Breakfast cereal,276.877,-21.259354087117256,6.030934717176062,2.246064599501474,-1.3640606185831465
2024-06-01,"Rice, pasta, cornmeal",288.252,-4.866978636446873,-3.5532447976015513,-2.321304731118845,-1.93909209666884
2024-06-01,Bakery products,397.954,4.436606484161687,2.6701204384553145,1.4401588576939517,1.3448849296997771
2024-06-01,Bread,240.668,8.567606773691683,6.4364871335305995,0.7731482987580529,1.0534978732695446
2024-06-01,"Fresh biscuits, rolls, muffins",236.108,-9.967502701681564,1.795336538105663,0.3694962568299376,1.8708040660649314
2024-06-01,"Cakes, cupcakes, and cookies",370.569,-1.4521560914357856,-2.508431537300826,0.41035925629764325,0.3175453984342012
2024-06-01,Other bakery products,358.648,13.92374022047318,4.498813902971555,0.521762585499097,2.186195597977064
2024-06-01,Beef and veal,418.32,0.6390352612112515,-0.7414293439231168,0.44612284978691186,5.1393412956930815
2024-06-01,Uncooked ground beef,361.504,14.537744879704583,10.453714638210766,5.140489314310526,4.460998769020952
2024-06-01,Uncooked beef roasts,337.775,21.73539634421402,-2.6630818077964413,2.309395498730571,10.037333368082244
2024-06-01,Uncooked beef steaks,273.55,-28.13211925269996,-12.525966467172378,-7.130916159814415,2.4704538218051835
2024-06-01,Pork,267.129,-5.570652580471935,1.7085837372207147,0.8961855830960541,3.814809201245188
2024-06-01,"Bacon, breakfast sausage, and related products",201.988,-2.3286985444105235,5.223849772744571,3.1333298072595994,4.97081949662982
2024-06-01,Ham,242.58,-9.56531004149619,0.8503977271260732,-8.494808119814456,-4.278617173658267
2024-06-01,Pork chops,250.87,44.529972682798366,17.912161064380427,9.028928647130762,7.424250209821349
2024-06-01,"Other pork including roasts, steaks, and ribs",159.901,-19.466379787437504,-10.011461077482542,-0.043762718016115976,7.124146663361637
2024-06-01,Other meats,288.821,-6.611390726269272,0.5977477403839915,0.3019065252211739,0.17932460180921972
2024-06-01,Poultry,305.323,-0.1335323029600377,-0.5522531483980964,0.7443293119772543,0.31739043294550523
2024-06-01,Chicken,195.345,-2.848502937795705,-0.5143502544940337,0.2914029412154351,0.5342061788818782
2024-06-01,Other uncooked poultry including turkey,201.188,8.557979174363272,-7.903449575449528,-4.912924933858209,-0.4901597099599928
2024-06-01,Fish and seafood,350.67,7.496170006699443,1.5757796044356231,-1.4643138914480325,-0.9770423290881822
2024-06-01,Fresh fish and seafood,223.554,28.753558737147422,7.227070124029877,4.832103438417845,-0.7811321089679252
2024-06-01,Processed fish and seafood,172.446,-7.448864986544712,-0.7709984196261233,-2.805383652859672,-1.1181449115805344
2024-06-01,Eggs,301.207,50.617093156387696,-16.690103518666135,19.32995559795765,10.20225228850952
2024-06-01,Dairy and related products,267.854,7.881431321497323,0.884440422967514,-0.6198309144588521,-0.08952083970547983
2024-06-01,Milk,172.814,10.2147156142691,-5.07958757901783,-3.938411341292669,-1.0229095074455907
2024-06-01,Cheese and related products,260.934,0.4333071803664934,-2.415584511290536,-2.2233335459114434,-2.081206844791351
2024-06-01,Ice cream and related products,279.373,18.170215713954406,16.587591987132843,1.4868123798803312,2.1014315317060337
2024-06-01,Other dairy and related products,192.165,11.512052282872798,6.4556530991181305,4.011354513909549,1.4855929697072057
2024-06-01,Fresh fruits,401.039,-7.337739694301648,-7.307867016229197,-8.435414615248026,-1.6931162457776368
2024-06-01,Apples,331.284,-5.576879087595277,-9.60411846663699,-13.067699582830905,-12.036196211505676
2024-06-01,Bananas,210.306,0.38882275238911745,1.8800285233299352,2.468881453480676,0.9344448763912298
2024-06-01,Citrus fruits,291.741,45.431687817955435,2.266427479430977,-10.53840243623948,1.1991647125750973
2024-06-01,Other fresh fruits,138.234,-27.263275595098502,-7.164134712687275,-6.495814703956926,-0.7745149411756114
2024-06-01,Fresh vegetables,379.037,-7.326585075421499,-6.068487986550664,4.371103544976029,-0.2681183825541514
2024-06-01,Potatoes,419.857,-3.107609605162598,-9.515643970198795,-3.216620217453847,-3.913208652587443
2024-06-01,Lettuce,419.825,-8.972902704508856,9.358180214495881,25.891481409984564,2.5241215270739907
2024-06-01,Tomatoes,350.458,-32.86620582788965,-18.610145610396046,-0.3046170515926372,-1.1187197219142029
2024-06-01,Other fresh vegetables,374.142,-2.055145546268211,-4.709020167251509,2.274115713279423,0.6594187107032513
2024-06-01,Processed fruits and vegetables,202.851,-1.8621543562468368,0.1342010162544094,-0.10836583512847664,1.075274174983675
2024-06-01,Canned fruits and vegetables,216.416,3.2325762040741335,-1.3597577477866274,-0.39252686089884525,2.2793759717949116
2024-06-01,Frozen fruits and vegetables,185.369,-9.914980622383386,-1.655005623964223,-3.4020721419672273,-1.7964611146429283
2024-06-01,Other processed fruits and vegetables including dried,192.892,0.21799544545448857,5.5494728630975265,5.052805543630545,2.287105138960323
2024-06-01,Juices and nonalcoholic drinks,175.553,0.9136199724860017,-1.7799564462651851,2.415986816546023,2.140521544852626
2024-06-01,Carbonated drinks,229.127,13.037254892765414,0.657346176250706,3.896861121408901,3.0984381819736213
2024-06-01,Nonfrozen noncarbonated juices and drinks,155.046,-7.34635826875606,-3.482401894309739,1.8121187042412723,1.047321736976909
2024-06-01,Beverage materials including coffee and tea,141.652,3.109467082031281,0.3197292482378211,0.48747235338750805,-0.02964133978855957
2024-06-01,Coffee,232.292,6.401316248933631,-2.8131092903740162,-2.0689958041978596,-1.5707693676668095
2024-06-01,Other beverage materials including tea,161.512,4.154992800898194,8.45428683341205,6.75036887885061,2.6359268956050914
2024-06-01,Sugar and sweets,288.533,-1.3827969560333164,0.8011231501881433,2.5947159866434477,2.0225378607065543
2024-06-01,Sugar and sugar substitutes,269.439,-3.039734743244882,5.5294289897673154,3.8636832068629445,4.813568552700688
2024-06-01,Candy and chewing gum,194.822,-6.286657012730812,1.7014537595883894,2.0365205861250013,1.135307706283911
2024-06-01,Other sweets,195.991,-6.955513094377352,1.223614140551832,1.728285227145121,2.897538745852412
2024-06-01,Fats and oils,320.527,18.779277831635,9.02125015524986,2.5019454441521427,4.028703661631738
2024-06-01,Butter and margarine,283.259,32.77940176328909,17.153386265746896,1.3738826788377567,3.296258478593825
2024-06-01,Salad dressing,174.333,-7.574025640178272,0.15617550697337723,-0.4687100575296088,2.1689952646631308
2024-06-01,Other fats and oils including peanut butter,229.285,18.43423283560992,5.362871134842662,4.719244636839681,5.514930902296818
2024-06-01,Other foods,287.852,5.772261311832061,1.5107067319368506,1.1111298297598715,1.161139772551546
2024-06-01,Soups,317.178,-2.2534253464319254,6.232380377067304,3.0400679566243483,0.6326463272247231
2024-06-01,Frozen and freeze dried prepared foods,210.628,3.429296104844104,-6.016690184319351,-2.293743539578963,-1.3673740798321763
2024-06-01,Snacks,311.447,-1.6874121770221628,-1.4848747199933565,-1.3085884698654349,0.6674596453575184
2024-06-01,"Spices, seasonings, condiments, sauces",311.536,5.721108690025933,3.8481127800340076,2.14339962572907,2.145630049312763
2024-06-01,Other miscellaneous foods,171.993,6.804950623503081,5.031772808054247,2.6154311024548793,1.8421146125697174
2024-06-01,Food away from home,368.616,5.07315375662496,4.54117553665867,3.9388720379350595,4.056796849637958
2024-06-01,Full service meals and snacks,226.754,8.082778883110153,5.783539212918831,4.164452633593174,3.8721764902588642
2024-06-01,Food at employee sites and schools,200.433,0.03592921905406499,1.1962942354005301,1.479040026793177,3.731976690024937
2024-06-01,Other food away from home,244.043,2.668556640996478,4.877019614919131,4.146917704923347,4.160566806803398
2024-06-01,Alcoholic beverages at home,229.583,2.205556315026458,1.4096048603370326,1.9722248989267888,1.71006056095302
2024-06-01,"Beer, ale, and other malt beverages at home",275.275,0.14833448187030474,4.885349714060538,3.8209544681207186,3.049462993534943
2024-06-01,Distilled spirits at home,210.209,7.425563449574413,-1.744681742658627,1.4552118471413689,0.7626379315303609
2024-06-01,Wine at home,182.981,-1.0044376585363834,0.26933283784922324,2.370533644879891,1.0353052908241582
2024-06-01,Alcoholic beverages away from home,428.157,4.480498904370722,3.1404010909460878,0.8882606890656009,2.0870091844617567
2024-06-01,Tobacco and smoking products,1541.46,5.941318342315505,8.83810920967858,7.473401931286272,8.226554985290923
2024-06-01,Cigarettes,640.101,5.7295374583509195,7.560121118730168,8.21299598683276,8.924624141715807
2024-06-01,Miscellaneous personal services,557.618,14.722921675821453,5.682668851090544,5.127249791180555,4.6022765642938275
2024-06-01,Legal services,NA,NA,NA,NA,NA
2024-06-01,Funeral expenses,396.105,1.2842745373182973,0.7517991543509295,4.457713051759948,4.910968500621096
2024-06-01,Laundry and dry cleaning services,229.128,3.587451601203462,9.314309673901766,6.41443693529653,5.526207922479261
2024-06-01,Financial services,440.931,-15.94308388174096,3.9625839439498156,11.286563526562453,0.29205248756388463
2024-06-01,Miscellaneous personal goods,86.079,5.58563657758353,-1.4094017662257485,-4.5353445870122355,-2.3726622131993658
2024-06-01,Rent of primary residence,419.227,3.179325148631751,4.091732220945321,4.56590424795873,5.074427103045003
2024-06-01,Lodging away from home,185.549,-21.753206093692356,-8.823905516006203,-0.6329301716337499,-2.06738939968121
2024-06-01,"Housing at school, excluding board",642.628,4.745345546209179,3.9900044215217756,3.7705116651311377,4.448879815881531
2024-06-01,Other lodging away from home including hotels and motels,379.918,-26.27401882057916,-11.224331853790748,-0.8359562095033635,-2.840731818344561
2024-06-01,Owners' equivalent rent of residences,410.741,3.3672084477163855,4.618300940591813,5.2604263795059,5.4482579797134365
2024-06-01,Owners' equivalent rent of primary residence,410.772,3.3397013402091114,4.597338848406518,5.242664457288204,5.433750340090661
2024-06-01,Fuel oil and other fuels,367.115,-26.070198590992977,-5.212313596643991,-7.922626440464375,1.2758972661314796
2024-06-01,Fuel oil,369.153,-25.446457747982965,-7.821208806052072,-12.970730450343993,0.8402603823785765
2024-06-01,"Propane, kerosene, and firewood",427.69,-13.059506669179688,2.911878800271861,0.4066700074284446,-1.1452807729200578
2024-06-01,Energy services,267.583,-0.8348212522274023,-3.772668414271807,3.893633970334842,4.255824826618873
2024-06-01,Electricity,278.004,-8.383919315547672,-3.3950869799118877,3.223324651374515,4.378580922272881
2024-06-01,Utility (piped) gas service,230.991,32.92384919611069,-5.139310473073621,6.142156911990515,3.7420450105318097
2024-06-01,Water and sewer and trash collection services,300.956,2.70644533440636,2.779940995146335,5.160332573666593,4.5883101131873625
2024-06-01,Water and sewerage maintenance,690.659,1.821237406877696,3.42781496446376,5.984302250347606,4.954282075868804
2024-06-01,Garbage and trash collection,611.946,4.845012465332621,1.2722232886724694,3.2753379619813616,3.7527212060792277
2024-06-01,Window and floor coverings and other linens,59.949,-5.6076524021172025,-7.385574409863505,-2.6356798343365573,-2.68177464651548
2024-06-01,Window coverings,81.282,42.17697260605837,3.6745629806274716,6.590694541206132,8.876833433795452
2024-06-01,Other linens,39.94,-30.81246107145399,-12.645494396456169,-6.004725151601464,-7.759815242494225
2024-06-01,Furniture and bedding,130.479,-9.748097589347427,-7.669359949389887,-2.13563674846603,-4.609457246461559
2024-06-01,Other furniture,76.594,-6.55554300568234,-11.98953273697052,-12.263508985983496,-8.788434515445267
2024-06-01,Appliances,84.714,5.603195371566838,0.48782418865183086,-1.0261027815979151,-3.5587431693989124
2024-06-01,Major appliances,89.861,17.04668231344344,-6.058262106994983,-2.0942516375615727,-3.901228758729102
2024-06-01,Other appliances,74.428,-0.8505749786537065,6.601253588971234,-1.4249073516478306,-3.4556114771960793
2024-06-01,Other household equipment and furnishings,54.484,13.957468954274699,2.991342813457587,-1.2689050237334798,-0.9975832682208847
2024-06-01,Indoor plants and flowers,165.471,28.78679341860526,22.05614623999348,13.99527888201122,9.413888411336071
2024-06-01,Nonelectric cookware and tableware,76.252,-10.106022845277508,-17.28186776662718,-10.46474849104465,-8.402705202589889
2024-06-01,"Tools, hardware, outdoor equipment and supplies",110.769,-1.216090349688137,-1.559075819321265,-2.466743576148711,-3.256825446732693
2024-06-01,"Tools, hardware and supplies",120.335,-15.692568787258931,-3.090104446095465,-5.706862305319715,-1.2571081588945412
2024-06-01,Outdoor equipment and supplies,106.963,10.508907567684123,1.2322562691290395,-1.4938546714881484,-4.262251062877602
2024-06-01,Housekeeping supplies,234.582,3.3857327240450985,2.800127511870687,0.8183503593682806,0.003410437644402771
2024-06-01,Household cleaning products,149.338,11.332429810791345,4.669009016509729,1.3719506584259245,0.6897481711222709
2024-06-01,Miscellaneous household products,140.119,-1.1658657034382958,3.010009553256099,1.547868502194949,-0.18734595603425314
2024-06-01,"Moving, storage, freight expense",203.653,21.21408055642997,16.00456360221745,11.41677445859235,-1.4955621659532337
2024-06-01,Professional services,427.409,1.8259377923102393,2.608818204381569,2.2351472898173963,2.1214727737557686
2024-06-01,Physicians' services,415.961,1.1027941015270715,0.8147768672452704,1.4734333249008857,0.7628169723748343
2024-06-01,Dental services,599.98,0.2764222911215919,6.259474535516163,3.968468872652764,5.305835892935501
2024-06-01,Eyeglasses and eye care,209.114,9.370066829648671,6.482519581174762,4.700541902465316,3.4859207205423917
2024-06-01,Services by other medical professionals,260.744,5.481576191547344,-1.389939676725871,1.2261465866868715,0.5057201887199774
2024-06-01,Hospital and related services,1095.752,1.3591226912091692,4.031619545878828,7.287332294211057,7.100430355769238
2024-06-01,Hospital services,417.648,1.4040938220070354,5.223910229287654,6.655555849545225,6.871924522701281
2024-06-01,Nursing homes and adult day services,285.6,0.08827747987238954,4.234687631050815,5.02340676839832,6.035404538434133
2024-06-01,Medicinal drugs,136.229,1.5544711030729852,8.181134821400015,3.320606805251902,3.3454964762287878
2024-06-01,Prescription drugs,562.339,0.3656267260671475,9.754512985620313,3.5464830489632115,2.403576501438626
2024-06-01,Nonprescription drugs,111.705,2.151741499658666,2.0012976144730965,2.0487676320187553,5.597254783332065
2024-06-01,Video and audio,117.211,-4.542825878063528,-4.354852258509567,1.4628187944586868,0.9369375575897917
2024-06-01,Televisions,1.087,8.06111968110712,-2.8905041098831075,-1.0948822624888055,-5.560382276281499
2024-06-01,"Cable, satellite, and live streaming television service",580.176,-5.533998132546303,-4.673600329967941,0.25731413738094844,1.8034806228483025
2024-06-01,Other video equipment,8.144,-19.552380913177014,-17.914214886576307,-12.393325984073877,-10.387323943661961
2024-06-01,Audio equipment,24.785,-5.494663359079155,1.6632338150779358,9.467296022010462,-4.746348962336662
2024-06-01,Video and audio products,32.35,-1.1794199685094986,-3.459522581761776,2.2569743500104433,-4.037257868351568
2024-06-01,Video and audio services,153.059,-5.571841268553069,-4.630553551395044,1.1798219168120516,2.2704645832915697
2024-06-01,"Pets, pet products and services",224.003,3.404135490217053,0.8707680793080819,4.004747304925127,2.031957438667765
2024-06-01,Pets and pet products,241.997,10.410701738075767,0.43922373547957694,0.8927208604225578,-0.1608997182192058
2024-06-01,Pet services including veterinary,343.615,-5.7371838089848914,1.4886033557555578,8.682415201059058,5.126047849232085
2024-06-01,Sporting goods,125.024,-9.841014233800216,-0.833865867094008,0.3480392081716355,-0.8391364350184742
2024-06-01,Sports vehicles including bicycles,173.259,-11.518830430680993,1.4254793381907938,0.8714100130670088,-0.7532622269066562
2024-06-01,Sports equipment,84.842,-6.585303129507913,-5.278234151100925,-0.6241112854208586,-1.0958009838893914
2024-06-01,Photography,86.558,11.147537193964752,-2.295561316729189,-2.2979386242551247,2.1140551636269276
2024-06-01,Photographic equipment and supplies,70.486,28.329631072052308,13.13174105958117,12.838790943016921,10.139537790833952
2024-06-01,Other recreational goods,33.289,21.951563532926134,6.917176943870529,-2.51109995944625,-5.032379539554378
2024-06-01,Toys,28.112,25.22196775478327,7.941867930376589,-2.9632101053081117,-5.9610624205526195
2024-06-01,"Sewing machines, fabric and supplies",108.437,-7.145485746372193,5.130934126459241,-6.716607258522345,3.6117985419035525
2024-06-01,Music instruments and accessories,121.965,26.97101379592266,2.887901134943771,4.8689494254770205,-1.29087083198446
2024-06-01,Other recreation services,200.159,1.7062408160081421,2.3521369211777055,1.0564645665022798,4.10633295884824
